scen,bus,tech,gid,year,level,marginal,latitude,longitude,area,baskv,bus_name,ord,isbb,isei,islf,ispoi,iso
1,131342,Solar,622,2036,186.350973,0.0,42.3071090906048,-77.6567868464809,3,115.0,BENET115,6,0,0.0,0,0,NYISO
1,131342,Wind,939,2041,522.0,0.0,42.3071090906048,-77.6567868464809,3,115.0,BENET115,6,0,0.0,0,0,NYISO
1,135001,Solar,623,2036,1379.4264218792357,0.0,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
1,135001,Solar,623,2041,33.531883120764405,0.0,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
1,135001,Wind,940,2036,48.0,0.0,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
1,135398,CC,65,2051,48.48642226533411,0.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
1,135398,Solar,624,2046,119.4307189,0.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
1,135398,Wind,941,2041,528.0,0.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
1,136150,Solar,625,2046,1482.330881,0.0,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
1,136150,Wind,942,2051,192.0,0.0,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
1,136151,Wind,943,2036,114.0,0.0,43.047919263,-76.0436812839999,3,345.0,DEWITT 3,6,0,0.0,0,0,NYISO
1,136152,Solar,626,2041,390.8641078,0.0,42.97252613,-76.1181312899999,3,345.0,ELBRIDGE,6,0,0.0,0,0,NYISO
1,136153,Solar,627,2041,322.9514297,0.0,43.040383159,-76.3880498959999,3,345.0,LAFAYTTE,6,0,0.0,0,0,NYISO
1,136154,Solar,628,2036,368.0703281,0.0,43.4556723932378,-76.531453275925,3,345.0,OSWEGO,6,0,0.0,0,0,NYISO
1,136156,Wind,944,2051,174.0,0.0,43.4000607452227,-76.3479035399211,3,345.0,VOLNEY,6,0,0.0,0,0,NYISO
1,136158,Wind,945,2046,36.0,0.0,43.495,-76.4508,3,345.0,INDEPNDC,6,0,0.0,0,0,NYISO
1,137200,Wind,946,2041,126.0,0.0,43.157565662,-75.2271199389999,5,345.0,EDIC,6,0,0.0,0,0,NYISO
1,137450,Solar,630,2041,503.3520352,0.0,42.641326543,-73.619424983,6,345.0,ALPS345,6,0,0.0,0,0,NYISO
1,137450,Wind,947,2051,270.0,0.0,42.641326543,-73.619424983,6,345.0,ALPS345,6,0,0.0,0,0,NYISO
1,137452,Solar,631,2041,724.5311414,0.0,42.609185554,-73.9041995889999,6,345.0,N.SCOT77,6,0,0.0,0,0,NYISO
1,137454,Wind,948,2046,42.0,0.0,42.672733732,-73.687641442,6,345.0,REYNLD3,6,0,0.0,0,0,NYISO
1,137510,Solar,632,2041,207.2220627,0.0,42.625056371,-73.74826117,6,115.0,JMC2+9TP,6,0,0.0,0,0,NYISO
1,137717,Solar,633,2041,853.5626227,0.0,42.59628,-73.76418,6,115.0,ALB2,6,0,0.0,0,0,NYISO
1,137928,Solar,634,2051,909.0541406,0.0,43.76530764,-75.34926308,5,230.0,CHASES L,6,0,0.0,0,0,NYISO
