bus,tech,gid,year,level,latitude,longitude,area,baskv,bus_name,ord,isbb,isei,islf,ispoi,iso
126263,Solar,597,2046,58.55472202,41.264514392,-73.9472386389999,8,345.0,BUCHANAN S,6,0,0.0,0,0,NYISO
126263,Solar,597,2051,58.55472202,41.264514392,-73.9472386389999,8,345.0,BUCHANAN S,6,0,0.0,0,0,NYISO
126267,Solar,598,2041,65.01340811,41.050383967,-73.8089605939999,9,345.0,E VIEW 2N,6,0,0.0,0,0,NYISO
126267,Solar,598,2046,65.01340811,41.050383967,-73.8089605939999,9,345.0,E VIEW 2N,6,0,0.0,0,0,NYISO
126267,Solar,598,2051,65.01340811,41.050383967,-73.8089605939999,9,345.0,E VIEW 2N,6,0,0.0,0,0,NYISO
126281,Solar,599,2051,521.196525,41.5680817828293,-73.8345506097638,8,345.0,E FISHKILL,6,0,0.0,0,0,NYISO
126290,Solar,600,2041,22.29062651,41.183826577,-74.0759483159999,7,345.0,LADENTWN,6,0,0.0,0,0,NYISO
126290,Solar,600,2046,22.29062651,41.183826577,-74.0759483159999,7,345.0,LADENTWN,6,0,0.0,0,0,NYISO
126290,Solar,600,2051,22.29062651,41.183826577,-74.0759483159999,7,345.0,LADENTWN,6,0,0.0,0,0,NYISO
126291,Solar,601,2041,176.6923242,41.191834,-73.801063,8,345.0,MILLWOOD,6,0,0.0,0,1,NYISO
126291,Solar,601,2046,176.6923242,41.191834,-73.801063,8,345.0,MILLWOOD,6,0,0.0,0,1,NYISO
126291,Solar,601,2051,176.6923242,41.191834,-73.801063,8,345.0,MILLWOOD,6,0,0.0,0,1,NYISO
126298,Solar,602,2036,40.03891304,40.9576123323872,-73.8561983105464,9,345.0,SPRAINBROOK,6,0,0.0,0,1,NYISO
126298,Solar,602,2041,40.03891304,40.9576123323872,-73.8561983105464,9,345.0,SPRAINBROOK,6,0,0.0,0,1,NYISO
126298,Solar,602,2046,40.03891304,40.9576123323872,-73.8561983105464,9,345.0,SPRAINBROOK,6,0,0.0,0,1,NYISO
126298,Solar,602,2051,40.03891304,40.9576123323872,-73.8561983105464,9,345.0,SPRAINBROOK,6,0,0.0,0,1,NYISO
126301,Solar,603,2036,38.79964863,40.8425301897245,-73.8640528986255,10,345.0,TREMONT,6,0,0.0,0,0,NYISO
126301,Solar,603,2041,38.79964863,40.8425301897245,-73.8640528986255,10,345.0,TREMONT,6,0,0.0,0,0,NYISO
126301,Solar,603,2046,38.79964863,40.8425301897245,-73.8640528986255,10,345.0,TREMONT,6,0,0.0,0,0,NYISO
126301,Solar,603,2051,38.79964863,40.8425301897245,-73.8640528986255,10,345.0,TREMONT,6,0,0.0,0,0,NYISO
126306,Solar,604,2041,147.9879492,41.353837594,-73.793958699,8,345.0,WOOD B,6,0,0.0,0,0,NYISO
126306,Solar,604,2046,147.9879492,41.353837594,-73.793958699,8,345.0,WOOD B,6,0,0.0,0,0,NYISO
126306,Solar,604,2051,147.9879492,41.353837594,-73.793958699,8,345.0,WOOD B,6,0,0.0,0,0,NYISO
126319,Solar,605,2051,11.19801467,41.353837594,-73.793958699,8,345.0,WOOD C,6,0,0.0,0,0,NYISO
126879,Solar,607,2051,308.332227,41.311565206,-74.2599492949999,7,345.0,SUGARLOAF,6,0,0.0,0,0,NYISO
128822,Solar,609,2041,52.71695947,40.7303624544794,-73.6110334209851,11,345.0,E.G.C.-1,6,0,0.0,0,1,NYISO
128822,Solar,609,2046,52.71695947,40.7303624544794,-73.6110334209851,11,345.0,E.G.C.-1,6,0,0.0,0,1,NYISO
128822,Solar,609,2051,52.71695947,40.7303624544794,-73.6110334209851,11,345.0,E.G.C.-1,6,0,0.0,0,1,NYISO
128835,Solar,610,2041,495.9535711,40.828456,-73.646658,11,345.0,SHORE RD,6,0,0.0,0,1,NYISO
128835,Solar,610,2046,495.9535711,40.828456,-73.646658,11,345.0,SHORE RD,6,0,0.0,0,1,NYISO
128835,Solar,610,2051,495.9535711,40.828456,-73.646658,11,345.0,SHORE RD,6,0,0.0,0,1,NYISO
129202,Solar,612,2036,13.755168457,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
129202,Solar,612,2041,13.755168457,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
129202,Solar,612,2046,13.755168457,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
129202,Solar,612,2051,13.755168457,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
129448,Solar,613,2036,20.872224381,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
129448,Solar,613,2041,20.872224381,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
129448,Solar,613,2046,20.872224381,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
129448,Solar,613,2051,20.872224381,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
129460,Solar,614,2041,633.0628406,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
129460,Solar,614,2046,633.0628406,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
129460,Solar,614,2051,633.0628406,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
130750,Wind,930,2046,606.0,41.669151395,-74.7609188129999,5,345.0,COOPC345,6,0,0.0,0,0,NYISO
130750,Wind,930,2051,606.0,41.669151395,-74.7609188129999,5,345.0,COOPC345,6,0,0.0,0,0,NYISO
130751,Wind,931,2041,396.0,42.439601098,-77.530082374,3,230.0,CNDGUA_T,6,0,0.0,0,0,NYISO
130751,Wind,931,2046,396.0,42.439601098,-77.530082374,3,230.0,CNDGUA_T,6,0,0.0,0,0,NYISO
130751,Wind,931,2051,396.0,42.439601098,-77.530082374,3,230.0,CNDGUA_T,6,0,0.0,0,0,NYISO
130753,Solar,615,2041,30.87504152,42.257379574556,-74.9948741706005,5,345.0,FRASR345,6,0,0.0,0,0,NYISO
130753,Solar,615,2046,30.87504152,42.257379574556,-74.9948741706005,5,345.0,FRASR345,6,0,0.0,0,0,NYISO
130753,Solar,615,2051,30.87504152,42.257379574556,-74.9948741706005,5,345.0,FRASR345,6,0,0.0,0,0,NYISO
130753,Wind,932,2051,516.0,42.257379574556,-74.9948741706005,5,345.0,FRASR345,6,0,0.0,0,0,NYISO
130757,Solar,617,2036,96.66373887,42.10837993,-76.771313138,3,345.0,WATRC345,6,0,0.0,0,0,NYISO
130757,Solar,617,2041,96.66373887,42.10837993,-76.771313138,3,345.0,WATRC345,6,0,0.0,0,0,NYISO
130757,Solar,617,2046,96.66373887,42.10837993,-76.771313138,3,345.0,WATRC345,6,0,0.0,0,0,NYISO
130757,Solar,617,2051,96.66373887,42.10837993,-76.771313138,3,345.0,WATRC345,6,0,0.0,0,0,NYISO
130757,Wind,934,2046,120.0,42.10837993,-76.771313138,3,345.0,WATRC345,6,0,0.0,0,0,NYISO
130757,Wind,934,2051,120.0,42.10837993,-76.771313138,3,345.0,WATRC345,6,0,0.0,0,0,NYISO
130770,Solar,618,2036,684.7329938,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
130770,Solar,618,2041,684.7329938,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
130770,Solar,618,2046,684.7329938,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
130770,Solar,618,2051,684.7329938,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
130770,Wind,935,2036,132.0,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
130770,Wind,935,2041,132.0,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
130770,Wind,935,2046,132.0,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
130770,Wind,935,2051,132.0,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
131122,CC,63,2051,31.339899927513258,42.72638578,-78.19162575,3,230.0,WTHRS230,6,0,0.0,0,0,NYISO
131122,Wind,936,2036,876.0,42.72638578,-78.19162575,3,230.0,WTHRS230,6,0,0.0,0,0,NYISO
131122,Wind,936,2041,876.0,42.72638578,-78.19162575,3,230.0,WTHRS230,6,0,0.0,0,0,NYISO
131122,Wind,936,2046,876.0,42.72638578,-78.19162575,3,230.0,WTHRS230,6,0,0.0,0,0,NYISO
131122,Wind,936,2051,876.0,42.72638578,-78.19162575,3,230.0,WTHRS230,6,0,0.0,0,0,NYISO
131157,Solar,620,2041,91.108512603,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
131157,Solar,620,2046,91.108512603,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
131157,Solar,620,2051,91.108512603,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
131157,Wind,937,2036,42.0,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
131157,Wind,937,2041,42.0,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
131157,Wind,937,2046,42.0,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
131157,Wind,937,2051,42.0,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
131241,Solar,621,2036,55.103331897,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
131241,Solar,621,2041,55.103331897,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
131241,Solar,621,2046,55.103331897,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
131241,Solar,621,2051,55.103331897,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
131241,Wind,938,2041,60.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
131241,Wind,938,2046,60.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
131241,Wind,938,2051,60.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
131342,Solar,622,2036,186.350973,42.3071090906048,-77.6567868464809,3,115.0,BENET115,6,0,0.0,0,0,NYISO
131342,Solar,622,2041,186.350973,42.3071090906048,-77.6567868464809,3,115.0,BENET115,6,0,0.0,0,0,NYISO
131342,Solar,622,2046,186.350973,42.3071090906048,-77.6567868464809,3,115.0,BENET115,6,0,0.0,0,0,NYISO
131342,Solar,622,2051,186.350973,42.3071090906048,-77.6567868464809,3,115.0,BENET115,6,0,0.0,0,0,NYISO
131342,Wind,939,2041,522.0,42.3071090906048,-77.6567868464809,3,115.0,BENET115,6,0,0.0,0,0,NYISO
131342,Wind,939,2046,522.0,42.3071090906048,-77.6567868464809,3,115.0,BENET115,6,0,0.0,0,0,NYISO
131342,Wind,939,2051,522.0,42.3071090906048,-77.6567868464809,3,115.0,BENET115,6,0,0.0,0,0,NYISO
135001,Solar,623,2036,1379.4264218792357,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
135001,Solar,623,2041,1412.958305,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
135001,Solar,623,2046,1412.958305,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
135001,Solar,623,2051,1412.958305,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
135001,Wind,940,2036,48.0,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
135001,Wind,940,2041,48.0,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
135001,Wind,940,2046,48.0,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
135001,Wind,940,2051,48.0,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
135398,CC,65,2051,48.48642226533411,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
135398,Solar,624,2046,119.4307189,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
135398,Solar,624,2051,119.4307189,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
135398,Wind,941,2041,528.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
135398,Wind,941,2046,528.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
135398,Wind,941,2051,528.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
136150,Solar,625,2046,1482.330881,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
136150,Solar,625,2051,1482.330881,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
136150,Wind,942,2051,192.0,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
136151,Wind,943,2036,114.0,43.047919263,-76.0436812839999,3,345.0,DEWITT 3,6,0,0.0,0,0,NYISO
136151,Wind,943,2041,114.0,43.047919263,-76.0436812839999,3,345.0,DEWITT 3,6,0,0.0,0,0,NYISO
136151,Wind,943,2046,114.0,43.047919263,-76.0436812839999,3,345.0,DEWITT 3,6,0,0.0,0,0,NYISO
136151,Wind,943,2051,114.0,43.047919263,-76.0436812839999,3,345.0,DEWITT 3,6,0,0.0,0,0,NYISO
136152,Solar,626,2041,390.8641078,42.97252613,-76.1181312899999,3,345.0,ELBRIDGE,6,0,0.0,0,0,NYISO
136152,Solar,626,2046,390.8641078,42.97252613,-76.1181312899999,3,345.0,ELBRIDGE,6,0,0.0,0,0,NYISO
136152,Solar,626,2051,390.8641078,42.97252613,-76.1181312899999,3,345.0,ELBRIDGE,6,0,0.0,0,0,NYISO
136153,Solar,627,2041,322.9514297,43.040383159,-76.3880498959999,3,345.0,LAFAYTTE,6,0,0.0,0,0,NYISO
136153,Solar,627,2046,322.9514297,43.040383159,-76.3880498959999,3,345.0,LAFAYTTE,6,0,0.0,0,0,NYISO
136153,Solar,627,2051,322.9514297,43.040383159,-76.3880498959999,3,345.0,LAFAYTTE,6,0,0.0,0,0,NYISO
136154,Solar,628,2036,368.0703281,43.4556723932378,-76.531453275925,3,345.0,OSWEGO,6,0,0.0,0,0,NYISO
136154,Solar,628,2041,368.0703281,43.4556723932378,-76.531453275925,3,345.0,OSWEGO,6,0,0.0,0,0,NYISO
136154,Solar,628,2046,368.0703281,43.4556723932378,-76.531453275925,3,345.0,OSWEGO,6,0,0.0,0,0,NYISO
136154,Solar,628,2051,368.0703281,43.4556723932378,-76.531453275925,3,345.0,OSWEGO,6,0,0.0,0,0,NYISO
136156,Wind,944,2051,174.0,43.4000607452227,-76.3479035399211,3,345.0,VOLNEY,6,0,0.0,0,0,NYISO
136158,Wind,945,2046,36.0,43.495,-76.4508,3,345.0,INDEPNDC,6,0,0.0,0,0,NYISO
136158,Wind,945,2051,36.0,43.495,-76.4508,3,345.0,INDEPNDC,6,0,0.0,0,0,NYISO
137200,Wind,946,2041,126.0,43.157565662,-75.2271199389999,5,345.0,EDIC,6,0,0.0,0,0,NYISO
137200,Wind,946,2046,126.0,43.157565662,-75.2271199389999,5,345.0,EDIC,6,0,0.0,0,0,NYISO
137200,Wind,946,2051,126.0,43.157565662,-75.2271199389999,5,345.0,EDIC,6,0,0.0,0,0,NYISO
137450,Solar,630,2041,503.3520352,42.641326543,-73.619424983,6,345.0,ALPS345,6,0,0.0,0,0,NYISO
137450,Solar,630,2046,503.3520352,42.641326543,-73.619424983,6,345.0,ALPS345,6,0,0.0,0,0,NYISO
137450,Solar,630,2051,503.3520352,42.641326543,-73.619424983,6,345.0,ALPS345,6,0,0.0,0,0,NYISO
137450,Wind,947,2051,270.0,42.641326543,-73.619424983,6,345.0,ALPS345,6,0,0.0,0,0,NYISO
137452,Solar,631,2041,724.5311414,42.609185554,-73.9041995889999,6,345.0,N.SCOT77,6,0,0.0,0,0,NYISO
137452,Solar,631,2046,724.5311414,42.609185554,-73.9041995889999,6,345.0,N.SCOT77,6,0,0.0,0,0,NYISO
137452,Solar,631,2051,724.5311414,42.609185554,-73.9041995889999,6,345.0,N.SCOT77,6,0,0.0,0,0,NYISO
137454,Wind,948,2046,42.0,42.672733732,-73.687641442,6,345.0,REYNLD3,6,0,0.0,0,0,NYISO
137454,Wind,948,2051,42.0,42.672733732,-73.687641442,6,345.0,REYNLD3,6,0,0.0,0,0,NYISO
137510,Solar,632,2041,207.2220627,42.625056371,-73.74826117,6,115.0,JMC2+9TP,6,0,0.0,0,0,NYISO
137510,Solar,632,2046,207.2220627,42.625056371,-73.74826117,6,115.0,JMC2+9TP,6,0,0.0,0,0,NYISO
137510,Solar,632,2051,207.2220627,42.625056371,-73.74826117,6,115.0,JMC2+9TP,6,0,0.0,0,0,NYISO
137717,Solar,633,2041,853.5626227,42.59628,-73.76418,6,115.0,ALB2,6,0,0.0,0,0,NYISO
137717,Solar,633,2046,853.5626227,42.59628,-73.76418,6,115.0,ALB2,6,0,0.0,0,0,NYISO
137717,Solar,633,2051,853.5626227,42.59628,-73.76418,6,115.0,ALB2,6,0,0.0,0,0,NYISO
137928,Solar,634,2051,909.0541406,43.76530764,-75.34926308,5,230.0,CHASES L,6,0,0.0,0,0,NYISO
137928,Wind,950,2041,4524.0,43.76530764,-75.34926308,5,230.0,CHASES L,6,0,0.0,0,0,NYISO
137928,Wind,950,2046,4524.0,43.76530764,-75.34926308,5,230.0,CHASES L,6,0,0.0,0,0,NYISO
137928,Wind,950,2051,4524.0,43.76530764,-75.34926308,5,230.0,CHASES L,6,0,0.0,0,0,NYISO
146593,Wind,951,2041,198.0,42.262,-78.2015,1,345.0,Q596_POI,6,0,0.0,0,0,NYISO
146593,Wind,951,2046,198.0,42.262,-78.2015,1,345.0,Q596_POI,6,0,0.0,0,0,NYISO
146593,Wind,951,2051,198.0,42.262,-78.2015,1,345.0,Q596_POI,6,0,0.0,0,0,NYISO
147827,Solar,637,2041,1258.685670733344,43.178714431,-75.2225257359999,5,765.0,MARCY765,6,0,0.0,0,0,NYISO
147827,Solar,637,2046,1415.894681,43.178714431,-75.2225257359999,5,765.0,MARCY765,6,0,0.0,0,0,NYISO
147827,Solar,637,2051,1415.894681,43.178714431,-75.2225257359999,5,765.0,MARCY765,6,0,0.0,0,0,NYISO
147827,Wind,952,2046,1086.0,43.178714431,-75.2225257359999,5,765.0,MARCY765,6,0,0.0,0,0,NYISO
147827,Wind,952,2051,1086.0,43.178714431,-75.2225257359999,5,765.0,MARCY765,6,0,0.0,0,0,NYISO
147828,Solar,638,2041,1484.185908,44.919226571,-74.8337955979999,4,765.0,MASS 765,6,0,0.0,0,0,NYISO
147828,Solar,638,2046,1484.185908,44.919226571,-74.8337955979999,4,765.0,MASS 765,6,0,0.0,0,0,NYISO
147828,Solar,638,2051,1484.185908,44.919226571,-74.8337955979999,4,765.0,MASS 765,6,0,0.0,0,0,NYISO
147828,Wind,953,2041,2184.0,44.919226571,-74.8337955979999,4,765.0,MASS 765,6,0,0.0,0,0,NYISO
147828,Wind,953,2046,2184.0,44.919226571,-74.8337955979999,4,765.0,MASS 765,6,0,0.0,0,0,NYISO
147828,Wind,953,2051,2184.0,44.919226571,-74.8337955979999,4,765.0,MASS 765,6,0,0.0,0,0,NYISO
147831,Solar,639,2036,248.1592324,42.4400450493376,-74.4478271058723,6,345.0,GILB 345,6,0,0.0,0,0,NYISO
147831,Solar,639,2041,248.1592324,42.4400450493376,-74.4478271058723,6,345.0,GILB 345,6,0,0.0,0,0,NYISO
147831,Solar,639,2046,248.1592324,42.4400450493376,-74.4478271058723,6,345.0,GILB 345,6,0,0.0,0,0,NYISO
147831,Solar,639,2051,248.1592324,42.4400450493376,-74.4478271058723,6,345.0,GILB 345,6,0,0.0,0,0,NYISO
147831,Wind,954,2036,42.0,42.4400450493376,-74.4478271058723,6,345.0,GILB 345,6,0,0.0,0,0,NYISO
147831,Wind,954,2041,42.0,42.4400450493376,-74.4478271058723,6,345.0,GILB 345,6,0,0.0,0,0,NYISO
147831,Wind,954,2046,42.0,42.4400450493376,-74.4478271058723,6,345.0,GILB 345,6,0,0.0,0,0,NYISO
147831,Wind,954,2051,42.0,42.4400450493376,-74.4478271058723,6,345.0,GILB 345,6,0,0.0,0,0,NYISO
147834,Wind,955,2036,168.0,43.1045221693489,-79.025126593413,1,345.0,NIAG 345,6,0,0.0,0,0,NYISO
147834,Wind,955,2041,168.0,43.1045221693489,-79.025126593413,1,345.0,NIAG 345,6,0,0.0,0,0,NYISO
147834,Wind,955,2046,168.0,43.1045221693489,-79.025126593413,1,345.0,NIAG 345,6,0,0.0,0,0,NYISO
147834,Wind,955,2051,168.0,43.1045221693489,-79.025126593413,1,345.0,NIAG 345,6,0,0.0,0,0,NYISO
147970,Solar,641,2046,1039.520354579695,44.8907667350001,-73.9855907799999,4,230.0,RYAN,6,0,0.0,0,0,NYISO
147970,Solar,641,2051,3499.1911689929993,44.8907667350001,-73.9855907799999,4,230.0,RYAN,6,0,0.0,0,0,NYISO
147970,Wind,956,2041,1800.0,44.8907667350001,-73.9855907799999,4,230.0,RYAN,6,0,0.0,0,0,NYISO
147970,Wind,956,2046,1800.0,44.8907667350001,-73.9855907799999,4,230.0,RYAN,6,0,0.0,0,0,NYISO
147970,Wind,956,2051,1800.0,44.8907667350001,-73.9855907799999,4,230.0,RYAN,6,0,0.0,0,0,NYISO
147980,Wind,957,2051,342.0,44.83147344,-73.63657408,4,230.0,PATNODE,6,0,0.0,0,0,NYISO
148964,Solar,642,2041,316.004142301823,42.828871062,-73.9972771209999,6,345.0,ROTTERDAM,6,0,0.0,0,0,NYISO
148964,Solar,642,2046,316.004142301823,42.828871062,-73.9972771209999,6,345.0,ROTTERDAM,6,0,0.0,0,0,NYISO
148964,Solar,642,2051,338.9547199,42.828871062,-73.9972771209999,6,345.0,ROTTERDAM,6,0,0.0,0,0,NYISO
148964,Wind,958,2051,480.0,42.828871062,-73.9972771209999,6,345.0,ROTTERDAM,6,0,0.0,0,0,NYISO
149001,Solar,643,2051,265.3231729,43.055457279,-77.3842033159999,2,345.0,PANNELL3,6,0,0.0,0,0,NYISO
149024,Solar,644,2036,614.853218,43.2779279065279,-77.3073040633849,2,115.0,GINNA115,6,0,0.0,0,0,NYISO
149024,Solar,644,2041,614.853218,43.2779279065279,-77.3073040633849,2,115.0,GINNA115,6,0,0.0,0,0,NYISO
149024,Solar,644,2046,614.853218,43.2779279065279,-77.3073040633849,2,115.0,GINNA115,6,0,0.0,0,0,NYISO
149024,Solar,644,2051,614.853218,43.2779279065279,-77.3073040633849,2,115.0,GINNA115,6,0,0.0,0,0,NYISO
149914,Solar,645,2046,495.9126914,43.073905,-78.064412,2,345.0,Q721-POI,6,0,0.0,0,0,NYISO
149914,Solar,645,2051,495.9126914,43.073905,-78.064412,2,345.0,Q721-POI,6,0,0.0,0,0,NYISO
200004,Solar,646,2041,151.227949447,39.6885760306421,-76.5391953703842,232,500.0,CNASTONE,6,0,0.0,0,0,PJM
200004,Solar,646,2046,151.227949447,39.6885760306421,-76.5391953703842,232,500.0,CNASTONE,6,0,0.0,0,0,PJM
200004,Solar,646,2051,151.227949447,39.6885760306421,-76.5391953703842,232,500.0,CNASTONE,6,0,0.0,0,0,PJM
200005,Solar,647,2041,304.953120954,40.38981,-79.0591,226,500.0,CONEM-GH,6,0,0.0,0,0,PJM
200005,Solar,647,2046,304.953120954,40.38981,-79.0591,226,500.0,CONEM-GH,6,0,0.0,0,0,PJM
200005,Solar,647,2051,304.953120954,40.38981,-79.0591,226,500.0,CONEM-GH,6,0,0.0,0,0,PJM
200005,Wind,960,2036,114.0,40.38981,-79.0591,226,500.0,CONEM-GH,6,0,0.0,0,0,PJM
200005,Wind,960,2041,114.0,40.38981,-79.0591,226,500.0,CONEM-GH,6,0,0.0,0,0,PJM
200005,Wind,960,2046,114.0,40.38981,-79.0591,226,500.0,CONEM-GH,6,0,0.0,0,0,PJM
200005,Wind,960,2051,114.0,40.38981,-79.0591,226,500.0,CONEM-GH,6,0,0.0,0,0,PJM
200007,Solar,648,2041,858.3284601,40.27834,-75.3263,230,500.0,ELROY,6,0,0.0,0,0,PJM
200007,Solar,648,2046,858.3284601,40.27834,-75.3263,230,500.0,ELROY,6,0,0.0,0,0,PJM
200007,Solar,648,2051,858.3284601,40.27834,-75.3263,230,500.0,ELROY,6,0,0.0,0,0,PJM
200008,Solar,649,2041,900.8977887000001,40.45716,-75.5083,229,500.0,HOSE,6,0,0.0,0,0,PJM
200008,Solar,649,2046,900.8977887000001,40.45716,-75.5083,229,500.0,HOSE,6,0,0.0,0,0,PJM
200008,Solar,649,2051,900.8977887000001,40.45716,-75.5083,229,500.0,HOSE,6,0,0.0,0,0,PJM
200009,Solar,650,2041,233.19447538,40.42914,-77.1709,229,500.0,JUNIATA,6,0,0.0,0,0,PJM
200009,Solar,650,2046,233.19447538,40.42914,-77.1709,229,500.0,JUNIATA,6,0,0.0,0,0,PJM
200009,Solar,650,2051,233.19447538,40.42914,-77.1709,229,500.0,JUNIATA,6,0,0.0,0,0,PJM
200009,Wind,961,2046,204.0,40.42914,-77.1709,229,500.0,JUNIATA,6,0,0.0,0,0,PJM
200009,Wind,961,2051,204.0,40.42914,-77.1709,229,500.0,JUNIATA,6,0,0.0,0,0,PJM
200016,Solar,652,2041,401.73581074,40.15008,-76.71297,227,500.0,3 MILE I,6,0,0.0,0,0,PJM
200016,Solar,652,2046,401.73581074,40.15008,-76.71297,227,500.0,3 MILE I,6,0,0.0,0,0,PJM
200016,Solar,652,2051,401.73581074,40.15008,-76.71297,227,500.0,3 MILE I,6,0,0.0,0,0,PJM
200016,Wind,962,2046,138.0,40.15008,-76.71297,227,500.0,3 MILE I,6,0,0.0,0,0,PJM
200016,Wind,962,2051,138.0,40.15008,-76.71297,227,500.0,3 MILE I,6,0,0.0,0,0,PJM
200023,Solar,654,2041,410.5477525,40.5748,-75.5621,229,500.0,WESC,6,0,0.0,0,0,PJM
200023,Solar,654,2046,410.5477525,40.5748,-75.5621,229,500.0,WESC,6,0,0.0,0,0,PJM
200023,Solar,654,2051,410.5477525,40.5748,-75.5621,229,500.0,WESC,6,0,0.0,0,0,PJM
200023,Wind,963,2051,102.0,40.5748,-75.5621,229,500.0,WESC,6,0,0.0,0,0,PJM
200024,Solar,655,2041,526.0567781,40.22069,-75.5827,230,500.0,LIMERICK,6,0,0.0,0,0,PJM
200024,Solar,655,2046,526.0567781,40.22069,-75.5827,230,500.0,LIMERICK,6,0,0.0,0,0,PJM
200024,Solar,655,2051,526.0567781,40.22069,-75.5827,230,500.0,LIMERICK,6,0,0.0,0,0,PJM
200026,Solar,656,2046,229.113515,39.8689783699083,-77.1663020757618,227,500.0,HUNTERTN,6,0,0.0,0,0,PJM
200026,Solar,656,2051,229.113515,39.8689783699083,-77.1663020757618,227,500.0,HUNTERTN,6,0,0.0,0,0,PJM
200043,Solar,657,2041,393.9716285,40.61975,-75.3087,229,500.0,STEELCTY,6,0,0.0,0,0,PJM
200043,Solar,657,2046,393.9716285,40.61975,-75.3087,229,500.0,STEELCTY,6,0,0.0,0,0,PJM
