scen,from,to,lid,year,level,marginal,bus,latitude_i,longitude_i,area_i,baskv_i,bus_name_i,ord_i,isbb_i,isei_i,islf_i,ispoi_i,iso_i,latitude_j,longitude_j,area_j,baskv_j,bus_name_j,ord_j,isbb_j,isei_j,islf_j,ispoi_j,iso_j,order_from,order_to,islf,isrc,isosg
1,314907,314910,2603,2051,1044.3593577078464,0.0,314907,38.10695,-78.84879,345,500.0,8DOOMS,6,0,0.0,0,0,PJM,37.86862,-78.37415,345,500.0,8CUNINGHAM,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314908,314910,2608,2051,833.7041458094827,0.0,314908,37.69757,-77.48454,345,500.0,8ELMONT,6,0,0.0,0,0,PJM,37.86862,-78.37415,345,500.0,8CUNINGHAM,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314909,314927,2611,2046,2341.3419705514834,0.0,314909,36.69013,-76.18986,345,500.0,8FENTRES,6,0,0.0,0,1,PJM,36.762979041,-76.3547147579999,345,500.0,8YADKIN,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314909,314927,2611,2051,4041.2371944830757,0.0,314909,36.69013,-76.18986,345,500.0,8FENTRES,6,0,0.0,0,1,PJM,36.762979041,-76.3547147579999,345,500.0,8YADKIN,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314909,314928,2612,2041,1.6890560959104093,0.0,314909,36.69013,-76.18986,345,500.0,8FENTRES,6,0,0.0,0,1,PJM,36.7103221,-76.5804688689999,345,500.0,8SUFFOLK,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314909,314928,2612,2046,53.154424067886055,0.0,314909,36.69013,-76.18986,345,500.0,8FENTRES,6,0,0.0,0,1,PJM,36.7103221,-76.5804688689999,345,500.0,8SUFFOLK,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314909,314928,2612,2051,79.39087143653902,0.0,314909,36.69013,-76.18986,345,500.0,8FENTRES,6,0,0.0,0,1,PJM,36.7103221,-76.5804688689999,345,500.0,8SUFFOLK,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314911,314922,2614,2041,724.438309765188,0.0,314911,38.195900148468,-77.5420580949082,345,500.0,8LADYSMITH,6,0,0.0,0,0,PJM,38.540521884,-77.2794261809999,345,500.0,8POSSUM,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314911,314922,2614,2046,136.05781664725964,0.0,314911,38.195900148468,-77.5420580949082,345,500.0,8LADYSMITH,6,0,0.0,0,0,PJM,38.540521884,-77.2794261809999,345,500.0,8POSSUM,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314914,314918,2616,2051,133.87846899680434,0.0,314914,37.503080352,-77.7064251049999,345,500.0,8MDLTHAN,6,0,0.0,0,0,PJM,38.0604942952749,-77.7894684418748,345,500.0,8NO ANNA,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314916,314918,2617,2046,3.388051094808702,0.0,314916,38.501087918,-77.7087887359999,345,500.0,8MORRSVL,6,0,0.0,0,0,PJM,38.0604942952749,-77.7894684418748,345,500.0,8NO ANNA,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314916,314918,2617,2051,6.28631801316601,0.0,314916,38.501087918,-77.7087887359999,345,500.0,8MORRSVL,6,0,0.0,0,0,PJM,38.0604942952749,-77.7894684418748,345,500.0,8NO ANNA,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314916,314934,2622,2046,751.1640901701835,0.0,314916,38.501087918,-77.7087887359999,345,500.0,8MORRSVL,6,0,0.0,0,0,PJM,38.25,-77.7828,345,500.0,8SPOTSYL,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314916,314934,2622,2051,123.4439744019055,0.0,314916,38.501087918,-77.7087887359999,345,500.0,8MORRSVL,6,0,0.0,0,0,PJM,38.25,-77.7828,345,500.0,8SPOTSYL,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314919,314922,2626,2051,532.8574397268972,0.0,314919,38.723786053,-77.288516761,345,500.0,8OX,6,0,0.0,0,0,PJM,38.540521884,-77.2794261809999,345,500.0,8POSSUM,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314923,314924,2629,2051,500.07423589821065,0.0,314923,37.01474397,-76.73866348,345,500.0,8SEPTA,6,0,0.0,0,0,PJM,37.162020327,-76.6947772609999,345,500.0,8SURRY,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314923,314927,2630,2046,2322.5763272299073,0.0,314923,37.01474397,-76.73866348,345,500.0,8SEPTA,6,0,0.0,0,0,PJM,36.762979041,-76.3547147579999,345,500.0,8YADKIN,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314923,314927,2630,2051,3970.212170164793,0.0,314923,37.01474397,-76.73866348,345,500.0,8SEPTA,6,0,0.0,0,0,PJM,36.762979041,-76.3547147579999,345,500.0,8YADKIN,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314924,314928,2631,2046,758.7366229079257,0.0,314924,37.162020327,-76.6947772609999,345,500.0,8SURRY,6,0,0.0,0,0,PJM,36.7103221,-76.5804688689999,345,500.0,8SUFFOLK,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314924,314928,2631,2051,2142.2260793352966,0.0,314924,37.162020327,-76.6947772609999,345,500.0,8SURRY,6,0,0.0,0,0,PJM,36.7103221,-76.5804688689999,345,500.0,8SUFFOLK,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314927,314928,2634,2041,633.1789447086007,0.0,314927,36.762979041,-76.3547147579999,345,500.0,8YADKIN,6,0,0.0,0,0,PJM,36.7103221,-76.5804688689999,345,500.0,8SUFFOLK,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314927,314928,2634,2046,3080.2011487522554,0.0,314927,36.762979041,-76.3547147579999,345,500.0,8YADKIN,6,0,0.0,0,0,PJM,36.7103221,-76.5804688689999,345,500.0,8SUFFOLK,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314927,314928,2634,2051,4727.589416703786,0.0,314927,36.762979041,-76.3547147579999,345,500.0,8YADKIN,6,0,0.0,0,0,PJM,36.7103221,-76.5804688689999,345,500.0,8SUFFOLK,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314928,314931,2635,2046,11.585504646677535,0.0,314928,36.7103221,-76.5804688689999,345,500.0,8SUFFOLK,6,0,0.0,0,0,PJM,37.1942098162467,-76.5910308886075,345,500.0,8SKIFF CREEK,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314928,314931,2635,2051,62.38894788095479,0.0,314928,36.7103221,-76.5804688689999,345,500.0,8SUFFOLK,6,0,0.0,0,0,PJM,37.1942098162467,-76.5910308886075,345,500.0,8SKIFF CREEK,6,0,0.0,0,0,PJM,6,6,False,False,False
1,314935,314940,2637,2051,1314.4574344353732,0.0,314935,36.7633,-77.7096,345,500.0,8HERITAGE,6,0,0.0,0,0,PJM,36.8979026870001,-76.897840941,345,500.0,8ROGERS RD,6,0,0.0,0,0,PJM,6,6,False,False,False
1,342607,342715,2638,2041,76.24289434689481,0.0,342607,37.885197018,-84.10532599,320,138.0,4JK SMITH,6,0,0.0,0,0,PJM,36.9989,-84.5897,320,161.0,5COOPER1,6,0,0.0,0,0,PJM,6,6,False,False,False
1,342607,342715,2638,2046,165.7968568431557,0.0,342607,37.885197018,-84.10532599,320,138.0,4JK SMITH,6,0,0.0,0,0,PJM,36.9989,-84.5897,320,161.0,5COOPER1,6,0,0.0,0,0,PJM,6,6,False,False,False
1,342607,342715,2638,2051,358.28762046607056,0.0,342607,37.885197018,-84.10532599,320,138.0,4JK SMITH,6,0,0.0,0,0,PJM,36.9989,-84.5897,320,161.0,5COOPER1,6,0,0.0,0,0,PJM,6,6,False,False,False
1,342607,342832,2639,2051,316.14692596514203,0.0,342607,37.885197018,-84.10532599,320,138.0,4JK SMITH,6,0,0.0,0,0,PJM,37.884,-84.1022,320,345.0,7JK SMITH,6,0,0.0,0,0,PJM,6,6,False,False,False
1,342607,342838,2641,2046,7.062457157273812,0.0,342607,37.885197018,-84.10532599,320,138.0,4JK SMITH,6,0,0.0,0,0,PJM,38.7009,-83.8143,320,345.0,7SPURLOCK,6,0,0.0,0,0,PJM,6,6,False,False,False
1,342715,342835,2642,2041,17.4280644568437,0.0,342715,36.9989,-84.5897,320,161.0,5COOPER1,6,0,0.0,0,0,PJM,38.698611,-83.816667,320,345.0,7N CLARK,6,0,0.0,0,0,PJM,6,6,False,False,False
1,342715,342835,2642,2046,41.367265259871544,0.0,342715,36.9989,-84.5897,320,161.0,5COOPER1,6,0,0.0,0,0,PJM,38.698611,-83.816667,320,345.0,7N CLARK,6,0,0.0,0,0,PJM,6,6,False,False,False
1,342715,342835,2642,2051,91.68387859825384,0.0,342715,36.9989,-84.5897,320,161.0,5COOPER1,6,0,0.0,0,0,PJM,38.698611,-83.816667,320,345.0,7N CLARK,6,0,0.0,0,0,PJM,6,6,False,False,False
1,342835,342838,2644,2041,66.37148124309988,0.0,342835,38.698611,-83.816667,320,345.0,7N CLARK,6,0,0.0,0,0,PJM,38.7009,-83.8143,320,345.0,7SPURLOCK,6,0,0.0,0,0,PJM,6,6,False,False,False
1,342835,342838,2644,2046,530.3250972027392,0.0,342835,38.698611,-83.816667,320,345.0,7N CLARK,6,0,0.0,0,0,PJM,38.7009,-83.8143,320,345.0,7SPURLOCK,6,0,0.0,0,0,PJM,6,6,False,False,False
1,370101,370307,2648,2051,9.899584792292123,0.0,370101,33.828611,-80.6225,343,230.0,6WATEREE1!,6,0,0.0,0,0,DUKE,33.366944,-81.034444,343,230.0,6COPE!,6,0,0.0,0,0,DUKE,6,6,False,False,False
1,370101,370501,2649,2051,172.68216656530112,0.0,370101,33.828611,-80.6225,343,230.0,6WATEREE1!,6,0,0.0,0,0,DUKE,33.022778,-79.9275,343,230.0,6WILLIAMS1!,6,0,0.0,0,0,DUKE,6,6,False,False,False
1,370101,371605,2651,2046,39.88365326574299,0.0,370101,33.828611,-80.6225,343,230.0,6WATEREE1!,6,0,0.0,0,0,DUKE,32.8307601232273,-80.0704935034131,343,230.0,6CHURCH2!,6,0,0.0,0,1,DUKE,6,6,False,False,False
1,370101,371605,2651,2051,303.7381416475731,0.0,370101,33.828611,-80.6225,343,230.0,6WATEREE1!,6,0,0.0,0,0,DUKE,32.8307601232273,-80.0704935034131,343,230.0,6CHURCH2!,6,0,0.0,0,1,DUKE,6,6,False,False,False
1,370108,370501,2655,2051,21.17114700469888,0.0,370108,33.8697,-81.0178,343,230.0,6CEC!,6,0,0.0,0,0,DUKE,33.022778,-79.9275,343,230.0,6WILLIAMS1!,6,0,0.0,0,0,DUKE,6,6,False,False,False
1,370108,371605,2656,2051,45.6409474392864,0.0,370108,33.8697,-81.0178,343,230.0,6CEC!,6,0,0.0,0,0,DUKE,32.8307601232273,-80.0704935034131,343,230.0,6CHURCH2!,6,0,0.0,0,1,DUKE,6,6,False,False,False
1,370250,370501,2659,2051,37.403685308633385,0.0,370250,33.4049754078459,-79.3544151750118,343,115.0,3EDENWD1!,6,0,0.0,0,0,DUKE,33.022778,-79.9275,343,230.0,6WILLIAMS1!,6,0,0.0,0,0,DUKE,6,6,False,False,False
1,370250,371605,2661,2051,111.09387029285735,0.0,370250,33.4049754078459,-79.3544151750118,343,115.0,3EDENWD1!,6,0,0.0,0,0,DUKE,32.8307601232273,-80.0704935034131,343,230.0,6CHURCH2!,6,0,0.0,0,1,DUKE,6,6,False,False,False
1,370306,371605,2665,2051,128.85358784970865,0.0,370306,33.435,-81.9111,343,230.0,6URQ!,6,0,0.0,0,0,DUKE,32.8307601232273,-80.0704935034131,343,230.0,6CHURCH2!,6,0,0.0,0,1,DUKE,6,6,False,False,False
1,370307,370660,2667,2051,31.619920781985392,0.0,370307,33.366944,-81.034444,343,230.0,6COPE!,6,0,0.0,0,0,DUKE,32.723024,-79.966006,343,115.0,3QUEENSB1!,6,0,0.0,0,0,DUKE,6,6,False,False,False
1,370307,371605,2669,2051,509.1563159270584,0.0,370307,33.366944,-81.034444,343,230.0,6COPE!,6,0,0.0,0,0,DUKE,32.8307601232273,-80.0704935034131,343,230.0,6CHURCH2!,6,0,0.0,0,1,DUKE,6,6,False,False,False
1,370501,370660,2670,2046,17.240051866280965,0.0,370501,33.022778,-79.9275,343,230.0,6WILLIAMS1!,6,0,0.0,0,0,DUKE,32.723024,-79.966006,343,115.0,3QUEENSB1!,6,0,0.0,0,0,DUKE,6,6,False,False,False
1,370501,370660,2670,2051,427.8645332213206,0.0,370501,33.022778,-79.9275,343,230.0,6WILLIAMS1!,6,0,0.0,0,0,DUKE,32.723024,-79.966006,343,115.0,3QUEENSB1!,6,0,0.0,0,0,DUKE,6,6,False,False,False
1,370501,371605,2672,2046,61.76591387051532,0.0,370501,33.022778,-79.9275,343,230.0,6WILLIAMS1!,6,0,0.0,0,0,DUKE,32.8307601232273,-80.0704935034131,343,230.0,6CHURCH2!,6,0,0.0,0,1,DUKE,6,6,False,False,False
1,370501,371605,2672,2051,1628.6752596000401,0.0,370501,33.022778,-79.9275,343,230.0,6WILLIAMS1!,6,0,0.0,0,0,DUKE,32.8307601232273,-80.0704935034131,343,230.0,6CHURCH2!,6,0,0.0,0,1,DUKE,6,6,False,False,False
1,370635,370660,2673,2036,6.5883503339422305,0.0,370635,32.7227935943349,-79.967295596215,343,115.0,3JAMES I,6,0,0.0,0,1,DUKE,32.723024,-79.966006,343,115.0,3QUEENSB1!,6,0,0.0,0,0,DUKE,6,6,False,False,False
1,370635,370660,2673,2046,1413.1432584477345,0.0,370635,32.7227935943349,-79.967295596215,343,115.0,3JAMES I,6,0,0.0,0,1,DUKE,32.723024,-79.966006,343,115.0,3QUEENSB1!,6,0,0.0,0,0,DUKE,6,6,False,False,False
1,370635,370660,2673,2051,786.4373836803695,0.0,370635,32.7227935943349,-79.967295596215,343,115.0,3JAMES I,6,0,0.0,0,1,DUKE,32.723024,-79.966006,343,115.0,3QUEENSB1!,6,0,0.0,0,0,DUKE,6,6,False,False,False
1,370660,371402,2674,2051,20.977647050492806,0.0,370660,32.723024,-79.966006,343,115.0,3QUEENSB1!,6,0,0.0,0,0,DUKE,32.3594,-81.1242,343,230.0,6JASPER2!,6,0,0.0,0,0,DUKE,6,6,False,False,False
1,371402,371605,2676,2051,187.14160314114883,0.0,371402,32.3594,-81.1242,343,230.0,6JASPER2!,6,0,0.0,0,0,DUKE,32.8307601232273,-80.0704935034131,343,230.0,6CHURCH2!,6,0,0.0,0,1,DUKE,6,6,False,False,False
1,102,101,2740,2036,155.7679561122104,0.0,102,42.8398419884795,-68.8791662230123,0,,,3,0,1.0,0,0,OUT,43.1710440756705,-68.8559846807244,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,102,101,2740,2041,436.44227960778153,0.0,102,42.8398419884795,-68.8791662230123,0,,,3,0,1.0,0,0,OUT,43.1710440756705,-68.8559846807244,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,102,101,2740,2046,1816.003830916874,0.0,102,42.8398419884795,-68.8791662230123,0,,,3,0,1.0,0,0,OUT,43.1710440756705,-68.8559846807244,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,102,101,2740,2051,7614.043053769817,0.0,102,42.8398419884795,-68.8791662230123,0,,,3,0,1.0,0,0,OUT,43.1710440756705,-68.8559846807244,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,103,102,2746,2036,1734.2624616067155,0.0,103,42.4110206772873,-69.2692582619802,0,,,3,0,1.0,0,0,OUT,42.8398419884795,-68.8791662230123,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,103,102,2746,2041,876.0993859751336,0.0,103,42.4110206772873,-69.2692582619802,0,,,3,0,1.0,0,0,OUT,42.8398419884795,-68.8791662230123,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,103,102,2746,2046,4285.950549450552,0.0,103,42.4110206772873,-69.2692582619802,0,,,3,0,1.0,0,0,OUT,42.8398419884795,-68.8791662230123,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,103,102,2746,2051,11181.596897287323,0.0,103,42.4110206772873,-69.2692582619802,0,,,3,0,1.0,0,0,OUT,42.8398419884795,-68.8791662230123,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,104,103,2755,2031,511.80570652173924,0.0,104,42.1476356886509,-69.2686959028833,0,,,3,0,1.0,0,0,OUT,42.4110206772873,-69.2692582619802,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,104,103,2755,2036,2827.7306681284545,0.0,104,42.1476356886509,-69.2686959028833,0,,,3,0,1.0,0,0,OUT,42.4110206772873,-69.2692582619802,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,104,103,2755,2041,1946.2819946707878,0.0,104,42.1476356886509,-69.2686959028833,0,,,3,0,1.0,0,0,OUT,42.4110206772873,-69.2692582619802,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,104,103,2755,2046,6314.217732577981,0.0,104,42.1476356886509,-69.2686959028833,0,,,3,0,1.0,0,0,OUT,42.4110206772873,-69.2692582619802,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,104,103,2755,2051,14868.916670681634,0.0,104,42.1476356886509,-69.2686959028833,0,,,3,0,1.0,0,0,OUT,42.4110206772873,-69.2692582619802,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,105,104,2766,2031,482.505038430214,0.0,105,41.839412887756,-69.3260927685523,0,,,3,0,1.0,0,0,OUT,42.1476356886509,-69.2686959028833,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,105,104,2766,2036,1832.4721440146704,0.0,105,41.839412887756,-69.3260927685523,0,,,3,0,1.0,0,0,OUT,42.1476356886509,-69.2686959028833,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,105,104,2766,2041,1500.1554301784636,0.0,105,41.839412887756,-69.3260927685523,0,,,3,0,1.0,0,0,OUT,42.1476356886509,-69.2686959028833,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,105,104,2766,2051,11203.399565285748,0.0,105,41.839412887756,-69.3260927685523,0,,,3,0,1.0,0,0,OUT,42.1476356886509,-69.2686959028833,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,106,105,2769,2036,566.9293563579278,0.0,106,40.7905676918328,-70.0275234628027,0,,,3,0,1.0,0,0,OUT,41.839412887756,-69.3260927685523,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,106,105,2769,2041,377.95290423861866,0.0,106,40.7905676918328,-70.0275234628027,0,,,3,0,1.0,0,0,OUT,41.839412887756,-69.3260927685523,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,106,105,2769,2046,340.1920271920535,0.0,106,40.7905676918328,-70.0275234628027,0,,,3,0,1.0,0,0,OUT,41.839412887756,-69.3260927685523,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,106,105,2769,2051,2351.735554542981,0.0,106,40.7905676918328,-70.0275234628027,0,,,3,0,1.0,0,0,OUT,41.839412887756,-69.3260927685523,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,107,105,2768,2046,2668.591596672316,0.0,107,41.0974138423215,-70.5117215725893,0,,,3,0,1.0,0,0,OUT,41.839412887756,-69.3260927685523,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,107,105,2768,2051,24233.1307389052,0.0,107,41.0974138423215,-70.5117215725893,0,,,3,0,1.0,0,0,OUT,41.839412887756,-69.3260927685523,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,107,106,2770,2036,877.695447409733,0.0,107,41.0974138423215,-70.5117215725893,0,,,3,0,1.0,0,0,OUT,40.7905676918328,-70.0275234628027,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,107,106,2770,2041,311.5366888087623,0.0,107,41.0974138423215,-70.5117215725893,0,,,3,0,1.0,0,0,OUT,40.7905676918328,-70.0275234628027,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,108,106,2775,2041,267.35734572812953,0.0,108,40.9366116474799,-71.0500484333377,0,,,3,0,1.0,0,0,OUT,40.7905676918328,-70.0275234628027,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,108,107,2776,2051,1143.8315225614424,0.0,108,40.9366116474799,-71.0500484333377,0,,,3,0,1.0,0,0,OUT,41.0974138423215,-70.5117215725893,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,109,106,2773,2036,1.2339089481947667,0.0,109,40.5908445785431,-70.5585554899038,0,,,3,0,1.0,0,0,OUT,40.7905676918328,-70.0275234628027,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,109,106,2773,2041,7.058869701726735,0.0,109,40.5908445785431,-70.5585554899038,0,,,3,0,1.0,0,0,OUT,40.7905676918328,-70.0275234628027,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,109,106,2773,2046,2069.5724940010386,0.0,109,40.5908445785431,-70.5585554899038,0,,,3,0,1.0,0,0,OUT,40.7905676918328,-70.0275234628027,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,109,106,2773,2051,2182.355087733996,0.0,109,40.5908445785431,-70.5585554899038,0,,,3,0,1.0,0,0,OUT,40.7905676918328,-70.0275234628027,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,109,108,2774,2036,1355.2276295133438,0.0,109,40.5908445785431,-70.5585554899038,0,,,3,0,1.0,0,0,OUT,40.9366116474799,-71.0500484333377,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,109,108,2774,2041,896.4383830455258,0.0,109,40.5908445785431,-70.5585554899038,0,,,3,0,1.0,0,0,OUT,40.9366116474799,-71.0500484333377,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,109,108,2774,2051,916.0296396150443,0.0,109,40.5908445785431,-70.5585554899038,0,,,3,0,1.0,0,0,OUT,40.9366116474799,-71.0500484333377,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,111,110,2818,2036,1377.8850931677018,0.0,111,39.582537719867,-72.9248127793998,0,,,3,0,1.0,0,0,OUT,39.8853251947672,-73.3140130629404,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,111,110,2818,2041,26.92604101421898,0.0,111,39.582537719867,-72.9248127793998,0,,,3,0,1.0,0,0,OUT,39.8853251947672,-73.3140130629404,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,111,110,2818,2046,1182.4443883601036,0.0,111,39.582537719867,-72.9248127793998,0,,,3,0,1.0,0,0,OUT,39.8853251947672,-73.3140130629404,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,112,110,2837,2046,73.38701165585367,0.0,112,39.4118293966286,-73.8560888698002,0,,,3,0,1.0,0,0,OUT,39.8853251947672,-73.3140130629404,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,112,111,2838,2041,891.6640210975825,0.0,112,39.4118293966286,-73.8560888698002,0,,,3,0,1.0,0,0,OUT,39.582537719867,-72.9248127793998,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,112,111,2838,2046,1114.0307669193996,0.0,112,39.4118293966286,-73.8560888698002,0,,,3,0,1.0,0,0,OUT,39.582537719867,-72.9248127793998,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,112,111,2838,2051,2906.280458671761,0.0,112,39.4118293966286,-73.8560888698002,0,,,3,0,1.0,0,0,OUT,39.582537719867,-72.9248127793998,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,113,112,2844,2046,87.29480651050562,0.0,113,38.7508252088469,-74.5401205109267,0,,,3,0,1.0,0,0,OUT,39.4118293966286,-73.8560888698002,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,114,113,2843,2036,1574.9387755102039,0.0,114,38.1724673534806,-73.4478488906151,0,,,3,0,1.0,0,0,OUT,38.7508252088469,-74.5401205109267,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,114,113,2843,2041,1049.9591836734694,0.0,114,38.1724673534806,-73.4478488906151,0,,,3,0,1.0,0,0,OUT,38.7508252088469,-74.5401205109267,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,114,113,2843,2046,703.8257179804949,0.0,114,38.1724673534806,-73.4478488906151,0,,,3,0,1.0,0,0,OUT,38.7508252088469,-74.5401205109267,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,116,114,2850,2046,2024.8956782165392,0.0,116,37.4871806471642,-74.1446084820331,0,,,3,0,1.0,0,0,OUT,38.1724673534806,-73.4478488906151,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,116,114,2850,2051,1960.886139124787,0.0,116,37.4871806471642,-74.1446084820331,0,,,3,0,1.0,0,0,OUT,38.1724673534806,-73.4478488906151,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,116,115,2851,2036,445.0475991399917,0.0,116,37.4871806471642,-74.1446084820331,0,,,3,0,1.0,0,0,OUT,38.2001312094649,-74.5610930191436,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,117,115,2854,2046,1321.9909870655285,0.0,117,36.8282939459915,-75.5494365373999,0,,,3,0,1.0,0,0,OUT,38.2001312094649,-74.5610930191436,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,117,115,2854,2051,3820.8880804710334,0.0,117,36.8282939459915,-75.5494365373999,0,,,3,0,1.0,0,0,OUT,38.2001312094649,-74.5610930191436,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,117,116,2855,2036,833.7814500716668,0.0,117,36.8282939459915,-75.5494365373999,0,,,3,0,1.0,0,0,OUT,37.4871806471642,-74.1446084820331,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,117,116,2855,2041,892.5760511227911,0.0,117,36.8282939459915,-75.5494365373999,0,,,3,0,1.0,0,0,OUT,37.4871806471642,-74.1446084820331,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,117,116,2855,2046,3663.191773230068,0.0,117,36.8282939459915,-75.5494365373999,0,,,3,0,1.0,0,0,OUT,37.4871806471642,-74.1446084820331,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,117,116,2855,2051,4270.581581462018,0.0,117,36.8282939459915,-75.5494365373999,0,,,3,0,1.0,0,0,OUT,37.4871806471642,-74.1446084820331,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,118,116,2856,2036,21.960917343526376,0.0,118,36.6517123151806,-74.3684229012616,0,,,3,0,1.0,0,0,OUT,37.4871806471642,-74.1446084820331,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,118,116,2856,2041,54.66396321070329,0.0,118,36.6517123151806,-74.3684229012616,0,,,3,0,1.0,0,0,OUT,37.4871806471642,-74.1446084820331,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,118,116,2856,2046,125.81281047532639,0.0,118,36.6517123151806,-74.3684229012616,0,,,3,0,1.0,0,0,OUT,37.4871806471642,-74.1446084820331,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,118,117,2857,2036,2034.5720496894405,0.0,118,36.6517123151806,-74.3684229012616,0,,,3,0,1.0,0,0,OUT,36.8282939459915,-75.5494365373999,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,118,117,2857,2041,1316.358014811275,0.0,118,36.6517123151806,-74.3684229012616,0,,,3,0,1.0,0,0,OUT,36.8282939459915,-75.5494365373999,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,118,117,2857,2046,6787.41765920415,0.0,118,36.6517123151806,-74.3684229012616,0,,,3,0,1.0,0,0,OUT,36.8282939459915,-75.5494365373999,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
1,118,117,2857,2051,3162.9645852655785,0.0,118,36.6517123151806,-74.3684229012616,0,,,3,0,1.0,0,0,OUT,36.8282939459915,-75.5494365373999,0,,,3,0,1.0,0,0,OUT,3,3,False,False,True
