scen,bus,tech,gid,year,level,marginal,latitude,longitude,area,baskv,bus_name,ord,isbb,isei,islf,ispoi,iso
1,128835,OilGT,470,2031,103.4,0.0,40.828456,-73.646658,11,345.0,SHORE RD,6,0,0.0,0,1,NYISO
1,128835,OilGT,470,2036,103.4,0.0,40.828456,-73.646658,11,345.0,SHORE RD,6,0,0.0,0,1,NYISO
1,128835,OilGT,470,2041,103.4,0.0,40.828456,-73.646658,11,345.0,SHORE RD,6,0,0.0,0,1,NYISO
1,128835,OilGT,470,2046,103.4,0.0,40.828456,-73.646658,11,345.0,SHORE RD,6,0,0.0,0,1,NYISO
1,128835,OilGT,470,2051,103.4,0.0,40.828456,-73.646658,11,345.0,SHORE RD,6,0,0.0,0,1,NYISO
1,128835,Solar,610,2041,495.9535711,0.0,40.828456,-73.646658,11,345.0,SHORE RD,6,0,0.0,0,1,NYISO
1,128835,Solar,610,2046,495.9535711,0.0,40.828456,-73.646658,11,345.0,SHORE RD,6,0,0.0,0,1,NYISO
1,128835,Solar,610,2051,495.9535711,0.0,40.828456,-73.646658,11,345.0,SHORE RD,6,0,0.0,0,1,NYISO
1,128847,CC,57,2031,772.8,0.0,40.7600629535901,-73.535733988562,11,345.0,NWBRG,6,0,0.0,0,0,NYISO
1,128847,CC,57,2036,772.8,0.0,40.7600629535901,-73.535733988562,11,345.0,NWBRG,6,0,0.0,0,0,NYISO
1,128847,CC,57,2041,772.8,0.0,40.7600629535901,-73.535733988562,11,345.0,NWBRG,6,0,0.0,0,0,NYISO
1,128847,CC,57,2046,772.8,0.0,40.7600629535901,-73.535733988562,11,345.0,NWBRG,6,0,0.0,0,0,NYISO
1,128847,CC,57,2051,772.8,0.0,40.7600629535901,-73.535733988562,11,345.0,NWBRG,6,0,0.0,0,0,NYISO
1,129202,CC,58,2031,488.4,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129202,CC,58,2036,488.4,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129202,CC,58,2041,488.4,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129202,CC,58,2046,488.4,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129202,CC,58,2051,488.4,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129202,GasST,314,2031,377.4,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129202,GasST,314,2036,377.4,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129202,GasST,314,2041,377.4,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129202,GasST,314,2046,377.4,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129202,GasST,314,2051,377.4,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129202,OilGT,471,2031,54.3,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129202,OilGT,471,2036,54.3,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129202,OilGT,471,2041,54.3,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129202,OilGT,471,2046,54.3,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129202,OilGT,471,2051,54.3,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129202,Solar,612,2036,13.755168457,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129202,Solar,612,2041,13.755168457,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129202,Solar,612,2046,13.755168457,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129202,Solar,612,2051,13.755168457,0.0,40.618464,-73.648005,11,138.0,BARRETT1,6,0,0.0,0,1,NYISO
1,129341,CC,59,2031,365.5,0.0,40.923891,-73.341282,11,138.0,NRTHPRT1,6,0,0.0,0,1,NYISO
1,129341,CC,59,2036,365.5,0.0,40.923891,-73.341282,11,138.0,NRTHPRT1,6,0,0.0,0,1,NYISO
1,129341,CC,59,2041,365.5,0.0,40.923891,-73.341282,11,138.0,NRTHPRT1,6,0,0.0,0,1,NYISO
1,129341,CC,59,2046,365.5,0.0,40.923891,-73.341282,11,138.0,NRTHPRT1,6,0,0.0,0,1,NYISO
1,129341,CC,59,2051,365.5,0.0,40.923891,-73.341282,11,138.0,NRTHPRT1,6,0,0.0,0,1,NYISO
1,129341,GasST,315,2031,1575.2,0.0,40.923891,-73.341282,11,138.0,NRTHPRT1,6,0,0.0,0,1,NYISO
1,129341,GasST,315,2036,1575.2,0.0,40.923891,-73.341282,11,138.0,NRTHPRT1,6,0,0.0,0,1,NYISO
1,129341,GasST,315,2041,1575.2,0.0,40.923891,-73.341282,11,138.0,NRTHPRT1,6,0,0.0,0,1,NYISO
1,129341,GasST,315,2046,1575.2,0.0,40.923891,-73.341282,11,138.0,NRTHPRT1,6,0,0.0,0,1,NYISO
1,129341,GasST,315,2051,1575.2,0.0,40.923891,-73.341282,11,138.0,NRTHPRT1,6,0,0.0,0,1,NYISO
1,129448,CC,60,2031,81.7,0.0,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
1,129448,CC,60,2036,81.7,0.0,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
1,129448,CC,60,2041,81.7,0.0,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
1,129448,CC,60,2046,81.7,0.0,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
1,129448,CC,60,2051,81.7,0.0,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
1,129448,GasST,316,2031,389.2,0.0,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
1,129448,GasST,316,2036,389.2,0.0,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
1,129448,GasST,316,2041,389.2,0.0,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
1,129448,GasST,316,2046,389.2,0.0,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
1,129448,GasST,316,2051,389.2,0.0,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
1,129448,Solar,613,2036,20.872224381,0.0,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
1,129448,Solar,613,2041,20.872224381,0.0,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
1,129448,Solar,613,2046,20.872224381,0.0,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
1,129448,Solar,613,2051,20.872224381,0.0,40.9496174230001,-73.078177248,11,138.0,PT JEFF1,6,0,0.0,0,0,NYISO
1,129460,CC,61,2031,534.18,0.0,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
1,129460,CC,61,2036,534.18,0.0,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
1,129460,CC,61,2041,534.18,0.0,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
1,129460,CC,61,2046,534.18,0.0,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
1,129460,CC,61,2051,534.18,0.0,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
1,129460,OilGT,472,2031,747.2,0.0,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
1,129460,OilGT,472,2036,747.2,0.0,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
1,129460,OilGT,472,2041,747.2,0.0,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
1,129460,OilGT,472,2046,747.2,0.0,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
1,129460,OilGT,472,2051,747.2,0.0,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
1,129460,Solar,614,2031,94.0,0.0,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
1,129460,Solar,614,2036,94.0,0.0,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
1,129460,Solar,614,2041,727.0628406,0.0,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
1,129460,Solar,614,2046,727.0628406,0.0,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
1,129460,Solar,614,2051,727.0628406,0.0,40.8194537100001,-72.938749026,11,138.0,SILLS RD,6,0,0.0,0,0,NYISO
1,130750,CC,62,2031,18.0,0.0,41.669151395,-74.7609188129999,5,345.0,COOPC345,6,0,0.0,0,0,NYISO
1,130750,CC,62,2036,18.0,0.0,41.669151395,-74.7609188129999,5,345.0,COOPC345,6,0,0.0,0,0,NYISO
1,130750,CC,62,2041,18.0,0.0,41.669151395,-74.7609188129999,5,345.0,COOPC345,6,0,0.0,0,0,NYISO
1,130750,CC,62,2046,18.0,0.0,41.669151395,-74.7609188129999,5,345.0,COOPC345,6,0,0.0,0,0,NYISO
1,130750,CC,62,2051,18.0,0.0,41.669151395,-74.7609188129999,5,345.0,COOPC345,6,0,0.0,0,0,NYISO
1,130750,Hydro,378,2031,32.5,0.0,41.669151395,-74.7609188129999,5,345.0,COOPC345,6,0,0.0,0,0,NYISO
1,130750,Hydro,378,2036,32.5,0.0,41.669151395,-74.7609188129999,5,345.0,COOPC345,6,0,0.0,0,0,NYISO
1,130750,Hydro,378,2041,32.5,0.0,41.669151395,-74.7609188129999,5,345.0,COOPC345,6,0,0.0,0,0,NYISO
1,130750,Hydro,378,2046,32.5,0.0,41.669151395,-74.7609188129999,5,345.0,COOPC345,6,0,0.0,0,0,NYISO
1,130750,Hydro,378,2051,32.5,0.0,41.669151395,-74.7609188129999,5,345.0,COOPC345,6,0,0.0,0,0,NYISO
1,130750,Wind,930,2046,606.0,0.0,41.669151395,-74.7609188129999,5,345.0,COOPC345,6,0,0.0,0,0,NYISO
1,130750,Wind,930,2051,606.0,0.0,41.669151395,-74.7609188129999,5,345.0,COOPC345,6,0,0.0,0,0,NYISO
1,130751,Wind,931,2031,359.675,0.0,42.439601098,-77.530082374,3,230.0,CNDGUA_T,6,0,0.0,0,0,NYISO
1,130751,Wind,931,2036,359.675,0.0,42.439601098,-77.530082374,3,230.0,CNDGUA_T,6,0,0.0,0,0,NYISO
1,130751,Wind,931,2041,755.675,0.0,42.439601098,-77.530082374,3,230.0,CNDGUA_T,6,0,0.0,0,0,NYISO
1,130751,Wind,931,2046,755.675,0.0,42.439601098,-77.530082374,3,230.0,CNDGUA_T,6,0,0.0,0,0,NYISO
1,130751,Wind,931,2051,755.675,0.0,42.439601098,-77.530082374,3,230.0,CNDGUA_T,6,0,0.0,0,0,NYISO
1,130753,Solar,615,2041,30.87504152,0.0,42.257379574556,-74.9948741706005,5,345.0,FRASR345,6,0,0.0,0,0,NYISO
1,130753,Solar,615,2046,30.87504152,0.0,42.257379574556,-74.9948741706005,5,345.0,FRASR345,6,0,0.0,0,0,NYISO
1,130753,Solar,615,2051,30.87504152,0.0,42.257379574556,-74.9948741706005,5,345.0,FRASR345,6,0,0.0,0,0,NYISO
1,130753,Wind,932,2031,46.1,0.0,42.257379574556,-74.9948741706005,5,345.0,FRASR345,6,0,0.0,0,0,NYISO
1,130753,Wind,932,2036,46.1,0.0,42.257379574556,-74.9948741706005,5,345.0,FRASR345,6,0,0.0,0,0,NYISO
1,130753,Wind,932,2041,46.1,0.0,42.257379574556,-74.9948741706005,5,345.0,FRASR345,6,0,0.0,0,0,NYISO
1,130753,Wind,932,2046,46.1,0.0,42.257379574556,-74.9948741706005,5,345.0,FRASR345,6,0,0.0,0,0,NYISO
1,130753,Wind,932,2051,562.1,0.0,42.257379574556,-74.9948741706005,5,345.0,FRASR345,6,0,0.0,0,0,NYISO
1,130757,Solar,617,2036,96.66373887,0.0,42.10837993,-76.771313138,3,345.0,WATRC345,6,0,0.0,0,0,NYISO
1,130757,Solar,617,2041,96.66373887,0.0,42.10837993,-76.771313138,3,345.0,WATRC345,6,0,0.0,0,0,NYISO
1,130757,Solar,617,2046,96.66373887,0.0,42.10837993,-76.771313138,3,345.0,WATRC345,6,0,0.0,0,0,NYISO
1,130757,Solar,617,2051,96.66373887,0.0,42.10837993,-76.771313138,3,345.0,WATRC345,6,0,0.0,0,0,NYISO
1,130757,Wind,934,2046,120.0,0.0,42.10837993,-76.771313138,3,345.0,WATRC345,6,0,0.0,0,0,NYISO
1,130757,Wind,934,2051,120.0,0.0,42.10837993,-76.771313138,3,345.0,WATRC345,6,0,0.0,0,0,NYISO
1,130770,Solar,618,2036,684.7329938,0.0,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
1,130770,Solar,618,2041,684.7329938,0.0,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
1,130770,Solar,618,2046,684.7329938,0.0,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
1,130770,Solar,618,2051,684.7329938,0.0,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
1,130770,Wind,935,2031,118.1,0.0,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
1,130770,Wind,935,2036,250.1,0.0,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
1,130770,Wind,935,2041,250.1,0.0,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
1,130770,Wind,935,2046,250.1,0.0,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
1,130770,Wind,935,2051,250.1,0.0,42.7643470450001,-78.4202463139999,3,230.0,SHLDN230,6,0,0.0,0,0,NYISO
1,131122,CC,63,2031,118.3,0.0,42.72638578,-78.19162575,3,230.0,WTHRS230,6,0,0.0,0,0,NYISO
1,131122,CC,63,2036,118.3,0.0,42.72638578,-78.19162575,3,230.0,WTHRS230,6,0,0.0,0,0,NYISO
1,131122,CC,63,2041,118.3,0.0,42.72638578,-78.19162575,3,230.0,WTHRS230,6,0,0.0,0,0,NYISO
1,131122,CC,63,2046,118.3,0.0,42.72638578,-78.19162575,3,230.0,WTHRS230,6,0,0.0,0,0,NYISO
1,131122,CC,63,2051,149.63989992751326,0.0,42.72638578,-78.19162575,3,230.0,WTHRS230,6,0,0.0,0,0,NYISO
1,131122,Wind,936,2031,219.9,0.0,42.72638578,-78.19162575,3,230.0,WTHRS230,6,0,0.0,0,0,NYISO
1,131122,Wind,936,2036,1095.9,0.0,42.72638578,-78.19162575,3,230.0,WTHRS230,6,0,0.0,0,0,NYISO
1,131122,Wind,936,2041,1095.9,0.0,42.72638578,-78.19162575,3,230.0,WTHRS230,6,0,0.0,0,0,NYISO
1,131122,Wind,936,2046,1095.9,0.0,42.72638578,-78.19162575,3,230.0,WTHRS230,6,0,0.0,0,0,NYISO
1,131122,Wind,936,2051,1095.9,0.0,42.72638578,-78.19162575,3,230.0,WTHRS230,6,0,0.0,0,0,NYISO
1,131157,Solar,620,2031,152.0,0.0,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
1,131157,Solar,620,2036,152.0,0.0,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
1,131157,Solar,620,2041,243.108512603,0.0,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
1,131157,Solar,620,2046,243.108512603,0.0,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
1,131157,Solar,620,2051,243.108512603,0.0,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
1,131157,Wind,937,2031,11.1,0.0,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
1,131157,Wind,937,2036,53.1,0.0,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
1,131157,Wind,937,2041,53.1,0.0,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
1,131157,Wind,937,2046,53.1,0.0,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
1,131157,Wind,937,2051,53.1,0.0,42.604523,-76.149846,3,345.0,CLARKCRNS,6,0,0.0,0,0,NYISO
1,131241,CC,64,2031,28.78,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,CC,64,2036,28.78,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,CC,64,2041,28.78,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,CC,64,2046,28.78,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,CC,64,2051,28.78,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,GasST,317,2031,106.1,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,GasST,317,2036,106.1,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,GasST,317,2041,106.1,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,GasST,317,2046,106.1,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,GasST,317,2051,106.1,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,Hydro,382,2031,17.6,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,Hydro,382,2036,17.6,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,Hydro,382,2041,17.6,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,Hydro,382,2046,17.6,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,Hydro,382,2051,17.6,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,Solar,621,2031,154.0,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,Solar,621,2036,209.103331897,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,Solar,621,2041,209.103331897,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,Solar,621,2046,209.103331897,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,Solar,621,2051,209.103331897,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,Wind,938,2041,60.0,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,Wind,938,2046,60.0,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131241,Wind,938,2051,60.0,0.0,42.6795880139156,-76.9479869982507,3,115.0,GRNDG115,6,0,0.0,0,0,NYISO
1,131342,Solar,622,2036,186.350973,0.0,42.3071090906048,-77.6567868464809,3,115.0,BENET115,6,0,0.0,0,0,NYISO
1,131342,Solar,622,2041,186.350973,0.0,42.3071090906048,-77.6567868464809,3,115.0,BENET115,6,0,0.0,0,0,NYISO
1,131342,Solar,622,2046,186.350973,0.0,42.3071090906048,-77.6567868464809,3,115.0,BENET115,6,0,0.0,0,0,NYISO
1,131342,Solar,622,2051,186.350973,0.0,42.3071090906048,-77.6567868464809,3,115.0,BENET115,6,0,0.0,0,0,NYISO
1,131342,Wind,939,2031,464.11,0.0,42.3071090906048,-77.6567868464809,3,115.0,BENET115,6,0,0.0,0,0,NYISO
1,131342,Wind,939,2036,464.11,0.0,42.3071090906048,-77.6567868464809,3,115.0,BENET115,6,0,0.0,0,0,NYISO
1,131342,Wind,939,2041,986.11,0.0,42.3071090906048,-77.6567868464809,3,115.0,BENET115,6,0,0.0,0,0,NYISO
1,131342,Wind,939,2046,986.11,0.0,42.3071090906048,-77.6567868464809,3,115.0,BENET115,6,0,0.0,0,0,NYISO
1,131342,Wind,939,2051,986.11,0.0,42.3071090906048,-77.6567868464809,3,115.0,BENET115,6,0,0.0,0,0,NYISO
1,135001,Solar,623,2031,20.0,0.0,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
1,135001,Solar,623,2036,1399.4264218792357,0.0,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
1,135001,Solar,623,2041,1432.958305,0.0,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
1,135001,Solar,623,2046,1432.958305,0.0,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
1,135001,Solar,623,2051,1432.958305,0.0,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
1,135001,Wind,940,2036,48.0,0.0,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
1,135001,Wind,940,2041,48.0,0.0,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
1,135001,Wind,940,2046,48.0,0.0,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
1,135001,Wind,940,2051,48.0,0.0,42.9326224110001,-78.571085,1,345.0,Q545A_ESTSTO,6,0,0.0,0,0,NYISO
1,135398,CC,65,2031,147.7,0.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
1,135398,CC,65,2036,147.7,0.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
1,135398,CC,65,2041,147.7,0.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
1,135398,CC,65,2046,147.7,0.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
1,135398,CC,65,2051,196.1864222653341,0.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
1,135398,Solar,624,2031,40.0,0.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
1,135398,Solar,624,2036,40.0,0.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
1,135398,Solar,624,2041,40.0,0.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
1,135398,Solar,624,2046,159.4307189,0.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
1,135398,Solar,624,2051,159.4307189,0.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
1,135398,Wind,941,2031,100.5,0.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
1,135398,Wind,941,2036,100.5,0.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
1,135398,Wind,941,2041,628.5,0.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
1,135398,Wind,941,2046,628.5,0.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
1,135398,Wind,941,2051,628.5,0.0,42.19468221,-78.46432329,1,345.0,5MILE345,6,0,0.0,0,0,NYISO
1,136150,Hydro,383,2031,76.95,0.0,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
1,136150,Hydro,383,2036,76.95,0.0,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
1,136150,Hydro,383,2041,76.95,0.0,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
1,136150,Hydro,383,2046,76.95,0.0,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
1,136150,Hydro,383,2051,76.95,0.0,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
1,136150,Solar,625,2031,20.0,0.0,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
1,136150,Solar,625,2036,20.0,0.0,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
1,136150,Solar,625,2041,20.0,0.0,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
1,136150,Solar,625,2046,1502.330881,0.0,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
1,136150,Solar,625,2051,1502.330881,0.0,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
1,136150,Wind,942,2031,85.0,0.0,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
1,136150,Wind,942,2036,85.0,0.0,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
1,136150,Wind,942,2041,85.0,0.0,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
1,136150,Wind,942,2046,85.0,0.0,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
1,136150,Wind,942,2051,277.0,0.0,43.198179118,-76.1712549749999,3,345.0,CLAY,6,0,0.0,0,0,NYISO
1,136151,CC,67,2031,92.7,0.0,43.047919263,-76.0436812839999,3,345.0,DEWITT 3,6,0,0.0,0,0,NYISO
1,136151,CC,67,2036,92.7,0.0,43.047919263,-76.0436812839999,3,345.0,DEWITT 3,6,0,0.0,0,0,NYISO
1,136151,CC,67,2041,92.7,0.0,43.047919263,-76.0436812839999,3,345.0,DEWITT 3,6,0,0.0,0,0,NYISO
1,136151,CC,67,2046,92.7,0.0,43.047919263,-76.0436812839999,3,345.0,DEWITT 3,6,0,0.0,0,0,NYISO
1,136151,CC,67,2051,92.7,0.0,43.047919263,-76.0436812839999,3,345.0,DEWITT 3,6,0,0.0,0,0,NYISO
1,136151,Wind,943,2036,114.0,0.0,43.047919263,-76.0436812839999,3,345.0,DEWITT 3,6,0,0.0,0,0,NYISO
1,136151,Wind,943,2041,114.0,0.0,43.047919263,-76.0436812839999,3,345.0,DEWITT 3,6,0,0.0,0,0,NYISO
