scen,from,to,lid,year,level,bus,latitude_i,longitude_i,area_i,baskv_i,bus_name_i,ord_i,isbb_i,isei_i,islf_i,ispoi_i,iso_i,latitude_j,longitude_j,area_j,baskv_j,bus_name_j,ord_j,isbb_j,isei_j,islf_j,ispoi_j,iso_j
1,104494,107010,82,2051,18.601401987511498,104494,43.140607974,-71.4700743449999,101,115.0,MERRIMACK-1,6,0,0.0,0,0,ISONE,43.429089741,-72.6604433549999,101,345.0,COOLIDGE,6,0,0.0,0,0,ISONE
1,107010,116009,100,2051,482.5402970877868,107010,43.429089741,-72.6604433549999,101,345.0,COOLIDGE,6,0,0.0,0,0,ISONE,42.611172898,-72.4684024839999,101,345.0,NORTHFLD MT,6,0,0.0,0,0,ISONE
1,107020,137717,102,2046,6.210227579797149,107020,43.633701967,-73.0576893529999,101,345.0,WEST RUTLAND,6,0,0.0,0,0,ISONE,42.59628,-73.76418,6,115.0,ALB2,6,0,0.0,0,0,NYISO
1,107020,137717,102,2051,165.0579121488231,107020,43.633701967,-73.0576893529999,101,345.0,WEST RUTLAND,6,0,0.0,0,0,ISONE,42.59628,-73.76418,6,115.0,ALB2,6,0,0.0,0,0,NYISO
1,107020,148964,103,2046,52.49950939595291,107020,43.633701967,-73.0576893529999,101,345.0,WEST RUTLAND,6,0,0.0,0,0,ISONE,42.828871062,-73.9972771209999,6,345.0,ROTTERDAM,6,0,0.0,0,0,NYISO
1,107020,148964,103,2051,597.7798190958639,107020,43.633701967,-73.0576893529999,101,345.0,WEST RUTLAND,6,0,0.0,0,0,ISONE,42.828871062,-73.9972771209999,6,345.0,ROTTERDAM,6,0,0.0,0,0,NYISO
1,107030,147970,104,2051,185.89773149893,107030,44.1192301367207,-73.1653339326911,101,345.0,NEW HAVEN,6,0,0.0,0,0,ISONE,44.8907667350001,-73.9855907799999,4,230.0,RYAN,6,0,0.0,0,0,NYISO
1,107030,147980,105,2051,202.96126488079057,107030,44.1192301367207,-73.1653339326911,101,345.0,NEW HAVEN,6,0,0.0,0,0,ISONE,44.83147344,-73.63657408,4,230.0,PATNODE,6,0,0.0,0,0,NYISO
1,107050,116009,106,2051,1775.5530315896553,107050,42.968149453,-72.6523113649999,101,345.0,NEWFANE,6,0,0.0,0,0,ISONE,42.611172898,-72.4684024839999,101,345.0,NORTHFLD MT,6,0,0.0,0,0,ISONE
1,110757,110759,107,2046,61.125110738055355,110757,42.445119596,-71.266347336,101,345.0,LEXINGTON,6,0,0.0,0,0,ISONE,42.3930301,-71.0680475,101,345.0,MYSTIC MA,6,0,0.0,0,1,ISONE
1,110757,110759,107,2051,77.12269129216406,110757,42.445119596,-71.266347336,101,345.0,LEXINGTON,6,0,0.0,0,0,ISONE,42.3930301,-71.0680475,101,345.0,MYSTIC MA,6,0,0.0,0,1,ISONE
1,110757,110772,108,2051,63.933457980698705,110757,42.445119596,-71.266347336,101,345.0,LEXINGTON,6,0,0.0,0,0,ISONE,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE
1,110757,110866,110,2051,33.873568514940814,110757,42.445119596,-71.266347336,101,345.0,LEXINGTON,6,0,0.0,0,0,ISONE,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE
1,110757,111105,111,2051,9.84450978752291,110757,42.445119596,-71.266347336,101,345.0,LEXINGTON,6,0,0.0,0,0,ISONE,42.359939,-71.0854,101,115.0,E CAMBRIDGE,6,0,0.0,0,0,ISONE
1,110757,111809,112,2046,7.404376965773167,110757,42.445119596,-71.266347336,101,345.0,LEXINGTON,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE
1,110757,111809,112,2051,7.404376965773167,110757,42.445119596,-71.266347336,101,345.0,LEXINGTON,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE
1,110757,113986,114,2051,0.15831641149679143,110757,42.445119596,-71.266347336,101,345.0,LEXINGTON,6,0,0.0,0,0,ISONE,42.568438524,-71.5303919819999,101,115.0,SANDY POND,6,0,0.0,0,0,ISONE
1,110759,110772,117,2051,79.7299875274204,110759,42.3930301,-71.0680475,101,345.0,MYSTIC MA,6,0,0.0,0,1,ISONE,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE
1,110759,110780,118,2051,11.189102484579063,110759,42.3930301,-71.0680475,101,345.0,MYSTIC MA,6,0,0.0,0,1,ISONE,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE
1,110759,110866,120,2051,73.50216540918402,110759,42.3930301,-71.0680475,101,345.0,MYSTIC MA,6,0,0.0,0,1,ISONE,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE
1,110759,111105,121,2051,381.3198565684115,110759,42.3930301,-71.0680475,101,345.0,MYSTIC MA,6,0,0.0,0,1,ISONE,42.359939,-71.0854,101,115.0,E CAMBRIDGE,6,0,0.0,0,0,ISONE
1,110759,111809,122,2046,90.88257819161947,110759,42.3930301,-71.0680475,101,345.0,MYSTIC MA,6,0,0.0,0,1,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE
1,110759,111809,122,2051,90.88257819161947,110759,42.3930301,-71.0680475,101,345.0,MYSTIC MA,6,0,0.0,0,1,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE
1,110759,113951,123,2036,12.230881842853139,110759,42.3930301,-71.0680475,101,345.0,MYSTIC MA,6,0,0.0,0,1,ISONE,42.622784672,-71.2423157249999,101,345.0,TEWKSBURY,6,0,0.0,0,0,ISONE
1,110759,113951,123,2041,246.70675933837708,110759,42.3930301,-71.0680475,101,345.0,MYSTIC MA,6,0,0.0,0,1,ISONE,42.622784672,-71.2423157249999,101,345.0,TEWKSBURY,6,0,0.0,0,0,ISONE
1,110759,113951,123,2046,431.0426714555912,110759,42.3930301,-71.0680475,101,345.0,MYSTIC MA,6,0,0.0,0,1,ISONE,42.622784672,-71.2423157249999,101,345.0,TEWKSBURY,6,0,0.0,0,0,ISONE
1,110759,113951,123,2051,431.0426714555912,110759,42.3930301,-71.0680475,101,345.0,MYSTIC MA,6,0,0.0,0,1,ISONE,42.622784672,-71.2423157249999,101,345.0,TEWKSBURY,6,0,0.0,0,0,ISONE
1,110759,113986,125,2051,19.03024527093845,110759,42.3930301,-71.0680475,101,345.0,MYSTIC MA,6,0,0.0,0,1,ISONE,42.568438524,-71.5303919819999,101,115.0,SANDY POND,6,0,0.0,0,0,ISONE
1,110759,114476,127,2036,15.415418468872131,110759,42.3930301,-71.0680475,101,345.0,MYSTIC MA,6,0,0.0,0,1,ISONE,42.505261779,-71.0416548699999,101,345.0,WAKEFLD JCT,6,0,0.0,0,0,ISONE
1,110759,114476,127,2041,358.5950225293524,110759,42.3930301,-71.0680475,101,345.0,MYSTIC MA,6,0,0.0,0,1,ISONE,42.505261779,-71.0416548699999,101,345.0,WAKEFLD JCT,6,0,0.0,0,0,ISONE
1,110759,114476,127,2046,988.5005867898424,110759,42.3930301,-71.0680475,101,345.0,MYSTIC MA,6,0,0.0,0,1,ISONE,42.505261779,-71.0416548699999,101,345.0,WAKEFLD JCT,6,0,0.0,0,0,ISONE
1,110759,114476,127,2051,988.5005867898424,110759,42.3930301,-71.0680475,101,345.0,MYSTIC MA,6,0,0.0,0,1,ISONE,42.505261779,-71.0416548699999,101,345.0,WAKEFLD JCT,6,0,0.0,0,0,ISONE
1,110772,110773,128,2046,866.2730376540776,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.1093333420001,-71.4517722429999,101,345.0,NEA 336 TAP,6,0,0.0,0,0,ISONE
1,110772,110773,128,2051,2194.4674486444965,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.1093333420001,-71.4517722429999,101,345.0,NEA 336 TAP,6,0,0.0,0,0,ISONE
1,110772,110780,129,2041,335.1083711507904,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE
1,110772,110780,129,2046,3956.6817721819593,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE
1,110772,110780,129,2051,5309.725276339024,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE
1,110772,110786,130,2041,6.428429282658694,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE
1,110772,110786,130,2046,50.954424312023235,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE
1,110772,110786,130,2051,68.24609312016551,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE
1,110772,111105,132,2051,6.364815658811992,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.359939,-71.0854,101,115.0,E CAMBRIDGE,6,0,0.0,0,0,ISONE
1,110772,111809,133,2041,7.2381515378490064,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE
1,110772,111809,133,2046,53.0949405592781,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE
1,110772,111809,133,2051,71.06362563753044,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE
1,110772,113264,134,2046,1646.9674340198703,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.191698564,-71.7427021149999,101,345.0,MILLBURY,6,0,0.0,0,0,ISONE
1,110772,113264,134,2051,1646.9674340198703,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.191698564,-71.7427021149999,101,345.0,MILLBURY,6,0,0.0,0,0,ISONE
1,110772,114733,136,2051,192.3628725340251,110772,42.139133502,-71.4483249589999,101,345.0,W MEDWAY B,6,0,0.0,0,0,ISONE,42.109092,-71.451485,101,345.0,BELLINGHM 03,6,0,0.0,0,0,ISONE
1,110773,110785,138,2046,866.2730376540806,110773,42.1093333420001,-71.4517722429999,101,345.0,NEA 336 TAP,6,0,0.0,0,0,ISONE,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE
1,110773,110785,138,2051,2194.467448644499,110773,42.1093333420001,-71.4517722429999,101,345.0,NEA 336 TAP,6,0,0.0,0,0,ISONE,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE
1,110780,110781,139,2046,12.174483378552198,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE
1,110780,110781,139,2051,16.51482559928798,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE
1,110780,110786,140,2041,695.9416392157859,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE
1,110780,110786,140,2046,4671.518745426891,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE
1,110780,110786,140,2051,6250.119803918116,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE
1,110780,110866,141,2051,77.15479699137683,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE
1,110780,113264,144,2046,78.69967188864844,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.191698564,-71.7427021149999,101,345.0,MILLBURY,6,0,0.0,0,0,ISONE
1,110780,113264,144,2051,95.14078301218898,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.191698564,-71.7427021149999,101,345.0,MILLBURY,6,0,0.0,0,0,ISONE
1,110780,115447,145,2046,3.2733253983251274,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.078087156,-70.9739335269999,101,345.0,AUBURN ST,6,0,0.0,0,0,ISONE
1,110780,115447,145,2051,4.671302926307909,110780,42.131369744,-71.2683381829999,101,345.0,WEST WALPOLE,6,0,0.0,0,0,ISONE,42.078087156,-70.9739335269999,101,345.0,AUBURN ST,6,0,0.0,0,0,ISONE
1,110781,110786,146,2046,396.8381503726155,110781,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE
1,110781,110786,146,2051,1581.3989689185548,110781,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE
1,110781,110866,147,2046,13.1349945109028,110781,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE
1,110781,110866,147,2051,35.94025619134864,110781,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE
1,110781,110901,148,2046,32.4939139099759,110781,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE,42.2,-71.0,101,115.0,EDGAR,6,0,0.0,0,0,ISONE
1,110781,110901,148,2051,239.45866334398931,110781,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE,42.2,-71.0,101,115.0,EDGAR,6,0,0.0,0,0,ISONE
1,110781,115447,150,2046,14.035981869868237,110781,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE,42.078087156,-70.9739335269999,101,345.0,AUBURN ST,6,0,0.0,0,0,ISONE
1,110781,115447,150,2051,1013.1526574867137,110781,42.167194361,-70.998431953,101,345.0,HOLBROOK,6,0,0.0,0,0,ISONE,42.078087156,-70.9739335269999,101,345.0,AUBURN ST,6,0,0.0,0,0,ISONE
1,110782,111193,152,2051,177.72066136102694,110782,41.882079472,-70.656241328,101,345.0,JORDAN ROAD,6,0,0.0,0,0,ISONE,41.7694,-70.5097,101,345.0,CANAL,6,0,0.0,0,1,ISONE
1,110783,111133,154,2046,484.0285158555555,110783,41.943306,-70.579611,101,345.0,PILGRIM,6,0,0.0,0,1,ISONE,41.8981860540001,-70.788500847,101,345.0,CARVER,6,0,0.0,0,0,ISONE
1,110783,111133,154,2051,484.0285158555555,110783,41.943306,-70.579611,101,345.0,PILGRIM,6,0,0.0,0,1,ISONE,41.8981860540001,-70.788500847,101,345.0,CARVER,6,0,0.0,0,0,ISONE
1,110785,117001,155,2046,5.354115383214491,110785,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE,41.97,-71.54,101,345.0,WEST FARNUM,6,0,0.0,0,0,ISONE
1,110785,117001,155,2051,50.77575339279919,110785,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE,41.97,-71.54,101,345.0,WEST FARNUM,6,0,0.0,0,0,ISONE
1,110785,117002,156,2041,20.289731493307727,110785,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE,42.01031,-71.66886,101,345.0,OCEAN STATE,6,0,0.0,0,0,ISONE
1,110785,117002,156,2046,1162.4486198971847,110785,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE,42.01031,-71.66886,101,345.0,OCEAN STATE,6,0,0.0,0,0,ISONE
1,110785,117002,156,2051,3911.9211504989644,110785,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE,42.01031,-71.66886,101,345.0,OCEAN STATE,6,0,0.0,0,0,ISONE
1,110785,119064,157,2046,10.914140179286882,110785,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE,41.7021804080001,-72.234522114,101,345.0,CARD STREET,6,0,0.0,0,0,ISONE
1,110785,119064,157,2051,40.60612211407021,110785,42.059752,-71.515333,101,345.0,ANP BLACKSTN,6,0,0.0,0,0,ISONE,41.7021804080001,-72.234522114,101,345.0,CARD STREET,6,0,0.0,0,0,ISONE
1,110786,110866,158,2046,54.70678144782201,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE
1,110786,110866,158,2051,119.31455855712909,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE
1,110786,110901,159,2046,1.867253991901566,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.2,-71.0,101,115.0,EDGAR,6,0,0.0,0,0,ISONE
1,110786,110901,159,2051,22.585925583601945,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.2,-71.0,101,115.0,EDGAR,6,0,0.0,0,0,ISONE
1,110786,111105,160,2046,14.932426208367318,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.359939,-71.0854,101,115.0,E CAMBRIDGE,6,0,0.0,0,0,ISONE
1,110786,111105,160,2051,14.932426208367318,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.359939,-71.0854,101,115.0,E CAMBRIDGE,6,0,0.0,0,0,ISONE
1,110786,111809,161,2036,464.52364857037674,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE
1,110786,111809,161,2041,1265.0607248966153,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE
1,110786,111809,161,2046,7437.161374651025,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE
1,110786,111809,161,2051,10181.097512327147,110786,42.141613,-71.10094953,101,345.0,STOUGHTON,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE
1,110866,111105,163,2051,26.016934976310807,110866,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,42.359939,-71.0854,101,115.0,E CAMBRIDGE,6,0,0.0,0,0,ISONE
1,110866,111809,164,2046,28.711586080726384,110866,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE
1,110866,111809,164,2051,52.91131029732163,110866,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE
1,110866,113001,165,2051,50.09738832697579,110866,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE
1,110866,113279,167,2051,13.443714196763295,110866,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,42.1286175600001,-71.997133425,101,115.0,CARPENTER HL,6,0,0.0,0,0,ISONE
1,110866,115447,173,2046,1.7903282618340128,110866,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,42.078087156,-70.9739335269999,101,345.0,AUBURN ST,6,0,0.0,0,0,ISONE
1,110866,115447,173,2051,13.436587208678553,110866,42.136527931,-71.4475704229999,101,115.0,MEDWAY,6,0,0.0,0,0,ISONE,42.078087156,-70.9739335269999,101,345.0,AUBURN ST,6,0,0.0,0,0,ISONE
1,110901,115447,180,2051,50.948846621764346,110901,42.2,-71.0,101,115.0,EDGAR,6,0,0.0,0,0,ISONE,42.078087156,-70.9739335269999,101,345.0,AUBURN ST,6,0,0.0,0,0,ISONE
1,111105,111809,182,2046,212.62182025644302,111105,42.359939,-71.0854,101,115.0,E CAMBRIDGE,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE
1,111105,111809,182,2051,212.62182025644302,111105,42.359939,-71.0854,101,115.0,E CAMBRIDGE,6,0,0.0,0,0,ISONE,42.3395896,-71.0387257,101,345.0,K STREET 3_R,6,0,0.0,0,1,ISONE
1,111105,113951,183,2051,4.739597651349229,111105,42.359939,-71.0854,101,115.0,E CAMBRIDGE,6,0,0.0,0,0,ISONE,42.622784672,-71.2423157249999,101,345.0,TEWKSBURY,6,0,0.0,0,0,ISONE
1,111105,114476,184,2051,23.536038698227756,111105,42.359939,-71.0854,101,115.0,E CAMBRIDGE,6,0,0.0,0,0,ISONE,42.505261779,-71.0416548699999,101,345.0,WAKEFLD JCT,6,0,0.0,0,0,ISONE
1,111133,114734,189,2051,13.679220096412891,111133,41.8981860540001,-70.788500847,101,345.0,CARVER,6,0,0.0,0,0,ISONE,41.7125,-71.193889,101,345.0,BRAYTN POINT,6,0,0.0,0,1,ISONE
1,111133,115446,190,2046,144.54778226491223,111133,41.8981860540001,-70.788500847,101,345.0,CARVER,6,0,0.0,0,0,ISONE,41.972100588,-71.0169910769999,101,345.0,BRIDGEWATER,6,0,0.0,0,0,ISONE
1,111133,115446,190,2051,277.0237628167313,111133,41.8981860540001,-70.788500847,101,345.0,CARVER,6,0,0.0,0,0,ISONE,41.972100588,-71.0169910769999,101,345.0,BRIDGEWATER,6,0,0.0,0,0,ISONE
1,111133,115713,192,2051,13.35335368298226,111133,41.8981860540001,-70.788500847,101,345.0,CARVER,6,0,0.0,0,0,ISONE,41.8315894045024,-71.1244291180805,101,115.0,DIGHTON U6_T,6,0,0.0,0,0,ISONE
1,111133,117357,193,2051,20.775870113569184,111133,41.8981860540001,-70.788500847,101,345.0,CARVER,6,0,0.0,0,0,ISONE,41.6421305015877,-71.1706773072934,101,115.0,TIVERTON,6,0,0.0,0,0,ISONE
1,111193,117357,201,2051,5.363350735076693,111193,41.7694,-70.5097,101,345.0,CANAL,6,0,0.0,0,1,ISONE,41.6421305015877,-71.1706773072934,101,115.0,TIVERTON,6,0,0.0,0,0,ISONE
1,113001,113265,204,2046,23.878160745995217,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.360306919,-71.7759062629999,101,345.0,WACHUSETT,6,0,0.0,0,0,ISONE
1,113001,113265,204,2051,456.66888041127515,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.360306919,-71.7759062629999,101,345.0,WACHUSETT,6,0,0.0,0,0,ISONE
1,113001,113279,205,2051,16.288430889696258,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.1286175600001,-71.997133425,101,115.0,CARPENTER HL,6,0,0.0,0,0,ISONE
1,113001,113986,206,2051,404.75189604910844,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.568438524,-71.5303919819999,101,115.0,SANDY POND,6,0,0.0,0,0,ISONE
1,113001,137454,210,2051,42.49947312363787,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.672733732,-73.687641442,6,345.0,REYNLD3,6,0,0.0,0,0,NYISO
1,113001,137717,211,2046,96.2540765579177,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.59628,-73.76418,6,115.0,ALB2,6,0,0.0,0,0,NYISO
1,113001,137717,211,2051,366.2345566258858,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.59628,-73.76418,6,115.0,ALB2,6,0,0.0,0,0,NYISO
1,113001,148964,212,2036,0.20159750148532044,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.828871062,-73.9972771209999,6,345.0,ROTTERDAM,6,0,0.0,0,0,NYISO
1,113001,148964,212,2041,88.09157813454699,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.828871062,-73.9972771209999,6,345.0,ROTTERDAM,6,0,0.0,0,0,NYISO
1,113001,148964,212,2046,254.48787771673068,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.828871062,-73.9972771209999,6,345.0,ROTTERDAM,6,0,0.0,0,0,NYISO
1,113001,148964,212,2051,934.892404063721,113001,42.684077683,-72.9498932499999,101,230.0,BEAR SWAMP,6,0,0.0,0,0,ISONE,42.828871062,-73.9972771209999,6,345.0,ROTTERDAM,6,0,0.0,0,0,NYISO
1,113263,113264,213,2041,688.1543732796829,113263,42.12861756,-71.9971334249999,101,345.0,CARPENTER HL,6,0,0.0,0,0,ISONE,42.191698564,-71.7427021149999,101,345.0,MILLBURY,6,0,0.0,0,0,ISONE
1,113263,113264,213,2046,1705.5914755703816,113263,42.12861756,-71.9971334249999,101,345.0,CARPENTER HL,6,0,0.0,0,0,ISONE,42.191698564,-71.7427021149999,101,345.0,MILLBURY,6,0,0.0,0,0,ISONE
1,113263,113264,213,2051,4201.087092113165,113263,42.12861756,-71.9971334249999,101,345.0,CARPENTER HL,6,0,0.0,0,0,ISONE,42.191698564,-71.7427021149999,101,345.0,MILLBURY,6,0,0.0,0,0,ISONE
1,113263,113279,214,2051,47.40378127280189,113263,42.12861756,-71.9971334249999,101,345.0,CARPENTER HL,6,0,0.0,0,0,ISONE,42.1286175600001,-71.997133425,101,115.0,CARPENTER HL,6,0,0.0,0,0,ISONE
